2	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p
252	nan	nan	1	1	32.0	32.0	32.0	1.074	-7.47916857536e-19	5.328855663e-17	1.04898413073e-18	1.0	3.04963740552e-17	-8.88464769776e-19	-6.24422100804e-19	1.0	7131641764.29	4841393.12227	678119.51961	4508381.58437	8324186503.46	21346559.3685	632923.527302	21345832.0552	8207707049.49
253	nan	nan	1	1	32.0	32.0	32.0	1.0735	-1.10412068164e-19	-1.13203574429e-16	1.72650130069e-18	1.0	-8.08011760648e-17	-1.07848470009e-18	1.45454085889e-18	1.0	7077580105.36	4250337.51346	281474.946892	3960976.03963	8269927109.72	21865261.5857	262956.864885	21865006.5921	8154758649.9
254	nan	nan	1	1	32.0	32.0	32.0	1.073	-4.21250660493e-18	-5.83603384552e-17	6.96327257092e-19	1.0	-9.07753298172e-18	-5.89799629085e-19	-1.22740368013e-19	1.0	7023655299.42	3679804.98895	-105144.120206	3432048.97718	8215586045.73	22362348.8699	-97969.2184716	22362035.9197	8101743962.54
255	nan	nan	1	1	32.0	32.0	32.0	1.0725	6.70836859336e-19	-8.35045909038e-17	1.53140248141e-18	1.0	-1.03975590529e-16	-3.93340924881e-20	-1.43413265882e-19	1.0	6969843008.54	3127285.3466	-485622.663966	2919298.60864	8161187354.74	22840281.998	-453014.855357	22839603.1534	8048679234.12
256	nan	nan	1	1	32.0	32.0	32.0	1.072	1.12178264208e-18	-2.89601821981e-17	1.64708203572e-18	1.0	1.52093219465e-17	7.5425636975e-19	-4.48593942822e-18	1.0	6916316618.19	2599987.33462	-846660.141662	2426780.51635	8106656867.77	23285215.3476	-788695.116727	23284565.8703	7995517013.97
257	nan	nan	1	1	32.0	32.0	32.0	1.0715	2.75098434167e-18	-6.75404219806e-18	2.00975110348e-19	1.0	4.70719369846e-18	8.76758509747e-19	-1.3213978675e-18	1.0	6862895532.32	2087356.36546	-1203279.62768	1948156.30805	8052057833.4	23708888.9075	-1120903.96285	23710053.2674	7942300377.59
258	nan	nan	1	1	32.0	32.0	32.0	1.071	-2.54491049003e-18	-1.36522725648e-16	3.55767072737e-19	1.0	-3.9953751683e-17	2.26197501586e-19	-1.37600502281e-18	1.0	6809543810.3	1585099.47538	-1557598.77346	1481267.91622	7997418303.33	24122142.5385	-1452711.07775	24122252.0029	7889057934.84
259	nan	nan	1	1	32.0	32.0	32.0	1.0705	1.73502787844e-19	-1.56507773207e-16	6.85759197586e-19	1.0	-9.24956173371e-18	-3.60981619318e-19	-3.79494583172e-18	1.0	6756297614.45	1077877.32793	-1911753.8135	1008950.67406	7942739730.22	24528420.9611	-1785510.01874	24528098.7579	7835799539.12
260	nan	nan	1	1	32.0	32.0	32.0	1.07	-2.30167968527e-19	-3.24273659839e-18	1.04215823631e-18	1.0	-3.87371542904e-17	-1.45676432038e-19	-2.02334995275e-19	1.0	6703153223.13	587235.793246	-2258931.40069	552336.423405	7888004541.63	24921388.206	-2112069.48659	24919874.4104	7782492521.69
261	nan	nan	1	1	32.0	32.0	32.0	1.0695	1.48613915829e-18	1.52301288477e-17	8.88851890303e-19	1.0	2.58133389937e-17	-1.12575972646e-19	-1.55504661204e-18	1.0	6650092819.44	111719.377287	-2602654.45378	108159.950317	7833233325.84	25299537.447	-2434438.13195	25298866.8427	7729149819.41
262	nan	nan	1	1	32.0	32.0	32.0	1.069	-2.06477515783e-19	-7.64544809122e-17	9.71308562484e-19	1.0	9.23694102551e-17	-2.24357851904e-19	-2.00614459601e-18	1.0	6597265237.91	-346173.962911	-2933622.16631	-321891.895327	7778365017.85	25652080.7555	-2743834.79499	25651089.1238	7675718616.95
263	nan	nan	1	1	32.0	32.0	32.0	1.0685	3.19876698575e-18	-1.2381111692e-16	-5.15131689551e-19	1.0	6.84729490072e-17	1.32636756862e-18	-2.50319411737e-18	1.0	6544505304.65	-794460.585598	-3263243.89757	-743347.114448	7723457232.87	25990042.4031	-3052184.6123	25991192.5504	7622256160.19
264	nan	nan	1	1	32.0	32.0	32.0	1.068	9.00171029805e-20	-1.41664543201e-16	-1.91238201922e-18	1.0	-4.7089557586e-17	1.04768049408e-18	-1.73207649802e-18	1.0	6491746780.9	-1257243.48441	-3597829.45723	-1174708.81625	7668546719.68	26333609.5689	-3368793.81778	26333333.4657	7568813893.55
265	nan	nan	1	1	32.0	32.0	32.0	1.0675	1.82253035236e-18	1.78155417401e-16	-1.32777708438e-18	1.0	1.11281018088e-16	7.94364703292e-19	4.31457407508e-21	1.0	6439030410.24	-1709961.73684	-3930599.54512	-1598134.6932	7613622636.27	26670641.1517	-3682725.88691	26670930.6321	7515360524.95
266	nan	nan	1	1	32.0	32.0	32.0	1.067	2.915480787e-18	-6.77472171337e-17	-7.20179837236e-19	1.0	5.78201142418e-17	-1.99740956874e-19	-1.26472606937e-19	1.0	6386500612.35	-2144914.56055	-4253921.57653	-2007753.33231	7558628053.11	26988379.0548	-3986875.93665	26987475.2028	7461835681.83
267	nan	nan	1	1	32.0	32.0	32.0	1.0665	-1.63053842346e-19	7.60526696579e-17	6.9347513834e-20	1.0	-6.9590920001e-18	-4.29253798356e-19	-1.99846835993e-18	1.0	6334024036.43	-2572637.68783	-4576751.48799	-2411146.96983	7503603698.02	27293918.0801	-4290552.24813	27293924.2615	7408290906.86
268	nan	nan	1	1	32.0	32.0	32.0	1.066	1.53352006378e-18	4.11950437256e-17	2.90760602757e-19	1.0	1.82416031176e-17	-4.92622450722e-19	-3.10172877373e-19	1.0	6281577101.74	-3015121.62353	-4903787.39759	-2826042.8837	7448565687.32	27599927.5661	-4600312.6937	27599576.6196	7354754375.41
269	nan	nan	1	1	32.0	32.0	32.0	1.0655	3.50956190294e-19	-2.26597658479e-17	6.53932596337e-19	1.0	-6.09579023e-17	-6.41700249439e-19	-8.84778852966e-19	1.0	6229166781.93	-3449560.51292	-5229350.28724	-3234622.14447	7393514500.57	27899698.5315	-4908065.07379	27900440.3886	7301210746.64
270	nan	nan	1	1	32.0	32.0	32.0	1.065	-1.51638749893e-19	-1.14744714481e-16	3.1619144351e-19	1.0	-4.82571470089e-17	-9.00654103282e-19	3.72350389657e-19	1.0	6176891801.67	-3872058.2413	-5548210.4229	-3633623.6374	7338416759.8	28185976.9871	-5209534.83406	28185248.4621	7247617879.67
271	nan	nan	1	1	32.0	32.0	32.0	1.0645	1.23020285932e-18	3.76147810413e-18	-1.22558388278e-19	1.0	7.5185514715e-18	6.54663823999e-19	1.34627946032e-18	1.0	6124652672.19	-4288695.16641	-5866420.38648	-4027721.90068	7283300147.04	28462231.4474	-5510390.73045	28461784.004	7194016237.22
272	nan	nan	1	1	32.0	32.0	32.0	1.064	7.62554645655e-19	-2.10166741315e-18	-4.26292491763e-19	1.0	7.32096862885e-17	2.03393786459e-19	-9.23239442728e-19	1.0	6072450385.16	-4716921.26409	-6188088.45526	-4431239.25675	7228170741.19	28736309.6723	-5815989.18811	28736014.1125	7140418584.67
273	nan	nan	1	1	32.0	32.0	32.0	1.0635	-1.48134812818e-18	-4.31941903736e-17	-8.12357535976e-19	1.0	-4.18568775511e-18	-1.41275831179e-19	-2.37357160666e-18	1.0	6020278907.76	-5138152.30882	-6507855.66951	-4829360.01401	7173031414.66	29003864.9062	-6119266.89131	29004820.1403	7086816894.1
274	nan	nan	1	1	32.0	32.0	32.0	1.063	1.8440238134e-18	8.91219678262e-17	-3.1037140072e-19	1.0	-2.34698643537e-17	5.21520832602e-20	1.34440010597e-18	1.0	5968146898.41	-5552809.46375	-6824935.59686	-5220645.81255	7117878239.22	29265735.7412	-6420545.79924	29265945.0013	7033210371.58
275	nan	nan	1	1	32.0	32.0	32.0	1.0625	-5.63065151687e-19	-1.91719587951e-17	2.82862682269e-19	1.0	-1.24103627837e-17	-1.58160903587e-18	2.20842665173e-18	1.0	5916148638.17	-5961815.64515	-7136731.00478	-5610151.86779	7062689416.02	29511315.3775	-6716598.60483	29511225.0586	6979556430.56
276	nan	nan	1	1	32.0	32.0	32.0	1.062	-8.07487096529e-19	-4.11759755581e-17	5.82586614144e-19	1.0	5.78707364545e-17	-7.61482619582e-19	2.14640795812e-18	1.0	5864174365.4	-6366834.39293	-7446499.09681	-5994722.31667	7007480773.68	29750292.4744	-7011441.24291	29749393.4297	6925898501.48
277	nan	nan	1	1	32.0	32.0	32.0	1.0615	5.7017228751e-19	1.12353461061e-17	-6.029187136e-19	1.0	3.18532873359e-17	1.97861602523e-21	-6.23310370061e-19	1.0	5812205549.25	-6769093.84587	-7756384.49299	-6376742.85005	6952272451.05	29984000.4222	-7306522.53419	29983402.703	6872251886.24
278	nan	nan	1	1	32.0	32.0	32.0	1.061	-1.37886375901e-18	-1.51458292171e-17	-2.04803302223e-19	1.0	-7.01714353549e-18	-1.00769127455e-18	-2.11144137927e-18	1.0	5760265836.31	-7186882.09247	-8070090.1828	-6772158.58389	6897064130.09	30217612.4505	-7605841.26496	30217758.9226	6818613666.51
279	nan	nan	1	1	32.0	32.0	32.0	1.0605	1.17200904887e-18	-6.18419879756e-17	2.20764579323e-19	1.0	6.13436836212e-17	-3.38614655555e-20	-2.55433373156e-19	1.0	5708375493.76	-7594076.2311	-8376797.54405	-7158968.03407	6841841326.3	30443545.599	-7898656.60778	30443655.3224	6764958847.27
280	nan	nan	1	1	32.0	32.0	32.0	1.06	-1.09226883782e-18	1.13755204636e-16	-4.17683195947e-19	1.0	-5.40509388085e-17	-8.52386460179e-19	1.53807948332e-18	1.0	5656503512.9	-7994447.16	-8680357.35241	-7539718.07052	6786614287.55	30663019.6173	-8188810.1261	30663440.3878	6711305967.1
281	nan	nan	1	1	32.0	32.0	32.0	1.0595	1.30656155603e-18	-4.88267543321e-17	-1.09404231305e-18	1.0	-2.35207636719e-17	-1.07956996106e-18	1.29924266197e-18	1.0	5604650698.44	-8388433.14287	-8981415.30374	-7915164.27872	6731388284.55	30875411.5456	-8476718.28481	30876655.6286	6657657763.18
282	nan	nan	1	1	32.0	32.0	32.0	1.059	5.60755663417e-19	5.68527852453e-18	-1.08860608207e-18	1.0	-1.50673099246e-17	-6.18109058369e-19	-1.75555519252e-18	1.0	5552960471.85	-8780632.11082	-9274430.9278	-8290792.72604	6676118455.56	31073617.684	-8757101.98321	31072330.0437	6603950960.78
283	nan	nan	1	1	32.0	32.0	32.0	1.0585	-9.65405801633e-19	9.96615789366e-17	-3.87557278038e-19	1.0	2.35229250948e-17	-8.8852432678e-20	-3.24493028137e-19	1.0	5501265532.27	-9174533.27407	-9565541.64676	-8667696.45258	6620842499.91	31265745.7279	-9036113.47494	31265051.3596	6550247605.38
284	nan	nan	1	1	32.0	32.0	32.0	1.058	-5.11521873358e-19	9.09133763352e-17	-6.02187485939e-22	1.0	1.03435173996e-17	6.76991083093e-19	2.01278851069e-18	1.0	5449563425.74	-9563860.63952	-9854348.60936	-9039586.22711	6565572321.21	31455125.3911	-9313749.14023	31454455.2719	6496559063.76
285	nan	nan	1	1	32.0	32.0	32.0	1.0575	3.01543729223e-19	-3.89144670721e-17	3.5386786605e-20	1.0	7.26169305227e-17	1.19586493774e-18	-6.43136234982e-19	1.0	5397855428.88	-9948429.40953	-10141651.987	-9407331.62927	6510315905.95	31640486.017	-9590104.97023	31640822.788	6442886901.44
286	nan	nan	1	1	32.0	32.0	32.0	1.057	-1.83088818527e-18	-4.24286942737e-17	7.22922768147e-20	1.0	-2.28579048662e-17	-6.49389720413e-19	-7.27839529708e-19	1.0	5346227338.3	-10334587.3737	-10422456.6959	-9776413.84326	6455054252.48	31821816.0299	-9859643.57038	31820848.8942	6389191142.31
287	nan	nan	1	1	32.0	32.0	32.0	1.0565	1.1825506386e-18	6.00189017579e-17	8.40084630109e-21	1.0	-1.11312516299e-17	-5.71092112352e-19	-1.12176278974e-18	1.0	5294613248.76	-10716256.9337	-10698651.9099	-10142005.6714	6399787015.84	31995423.1552	-10126215.7975	31994516.4947	6335491550.18
288	nan	nan	1	1	32.0	32.0	32.0	1.056	-1.96579803445e-18	-8.97662356443e-17	-2.35415602333e-20	1.0	3.79379181136e-18	1.91264009957e-19	7.73341080843e-19	1.0	5243001702.58	-11091286.0586	-10972139.5713	-10502279.7535	6344528158.6	32163019.6093	-10390046.6771	32163328.5329	6281800313.47
289	nan	nan	1	1	32.0	32.0	32.0	1.0555	2.65935919958e-18	-1.38469505146e-17	-7.15941363777e-19	1.0	-9.02833914448e-17	7.16364880251e-19	-1.12782436927e-18	1.0	5191399576.74	-11460677.1852	-11242552.7573	-10856883.9487	6289274858.39	32326063.0778	-10651621.18	32326415.7864	6228117962.32
290	nan	nan	1	1	32.0	32.0	32.0	1.055	-1.15640511379e-18	-4.51261302512e-17	4.38002060514e-19	1.0	4.3603408746e-17	-7.29202723357e-19	4.05622902616e-19	1.0	5139811227.62	-11824540.3488	-11509898.7844	-11207097.5668	6234030526.88	32482644.8866	-10910119.6878	32484216.5225	6174441885.12
291	nan	nan	1	1	32.0	32.0	32.0	1.0545	7.04797586565e-19	-3.31479858812e-17	1.13105037366e-18	1.0	2.03020986497e-18	-1.50924065844e-18	8.05634211957e-19	1.0	5088339696.65	-12189829.0722	-11768245.624	-11558582.9823	6178760175.17	32631640.5603	-11159918.795	32630292.6798	6120724512.22
292	nan	nan	1	1	32.0	32.0	32.0	1.054	-1.3352812669e-18	-1.11035596909e-17	1.28730810009e-18	1.0	5.95493344852e-17	1.91339448829e-18	9.9020798512e-19	1.0	5036873054.65	-12548919.9903	-12021401.2061	-11905353.1318	6123488603.91	32772998.8936	-11404782.3544	32771461.7785	6067005632.61
293	nan	nan	1	1	32.0	32.0	32.0	1.0535	-8.00843181849e-19	-7.46392429841e-17	1.29116937919e-18	1.0	3.84372983198e-17	-1.02601497948e-18	1.14849726714e-18	1.0	4985397269.87	-12902614.7887	-12271458.5511	-12246542.2485	6068227348.71	32909701.6585	-11647993.4027	32908242.048	6013300196.56
294	nan	nan	1	1	32.0	32.0	32.0	1.053	-1.11570121021e-20	-5.50631866074e-17	7.59345184879e-19	1.0	1.25547787993e-17	4.21928286851e-20	5.69206140555e-19	1.0	4933913130.95	-13250857.2814	-12519549.7438	-12583309.4313	6012984041.13	33042199.1493	-11889140.1604	33041700.6463	5959608567.77
295	nan	nan	1	1	32.0	32.0	32.0	1.0525	-1.16396223587e-18	-1.81213566991e-17	-3.27834837812e-19	1.0	-4.63166729021e-17	1.18270945727e-18	1.40816580503e-18	1.0	4882424989.6	-13594067.6746	-12764759.489	-12914945.9064	5957757383.62	33170677.5546	-12128416.1935	33171173.6306	5905930578.79
296	nan	nan	1	1	32.0	32.0	32.0	1.052	1.09254015306e-18	-3.73272894563e-17	-1.41291713047e-18	1.0	1.40936492741e-17	5.02700819306e-19	8.27180612553e-20	1.0	4831056037.85	-13936412.8912	-12998374.3798	-13246855.3393	5902515247.93	33293439.778	-12355214.2986	33292529.9623	5852204782.98
297	nan	nan	1	1	32.0	32.0	32.0	1.0515	1.04919588896e-18	-1.02028480159e-16	-1.68996307867e-19	1.0	3.36490550867e-17	-6.99000704832e-20	1.05185610181e-18	1.0	4779684111.03	-14273725.7183	-13225894.855	-13573733.744	5847273349.32	33410054.2637	-12577150.1538	33408161.0873	5798479285.24
298	nan	nan	1	1	32.0	32.0	32.0	1.051	1.01522192684e-18	3.71144029452e-18	-6.3034471399e-19	1.0	-3.5904033809e-17	-7.38573025336e-19	-3.7745905712e-19	1.0	4728298155.38	-14605451.6121	-13450437.001	-13896026.6872	5792048315.55	33520776.6016	-12796979.9538	33519667.3654	5744768033.46
299	nan	nan	1	1	32.0	32.0	32.0	1.0505	1.87290234294e-18	-2.94439008767e-17	-1.14914908546e-18	1.0	-4.71589414958e-17	-7.86748024211e-19	-2.42966106964e-19	1.0	4676901562.89	-14932164.5868	-13672548.0035	-14213619.6577	5736840901.06	33627859.0739	-13014665.2284	33627531.7931	5691072507.65
300	nan	nan	1	1	32.0	32.0	32.0	1.05	-2.68173939823e-18	-1.77084479897e-18	6.80008637968e-19	1.0	-1.15135670644e-16	-7.65644992424e-19	1.07901409568e-18	1.0	4625503374.86	-15253719.2007	-13891401.3133	-14526531.601	5681650069.34	33730714.9533	-13229813.0852	33731464.1559	5637390176.37
301	nan	nan	1	1	32.0	32.0	32.0	1.0495	5.31585966296e-19	7.86581198425e-17	6.44211569779e-19	1.0	-1.52933990655e-18	-5.0609556854e-19	-1.16173215694e-18	1.0	4574215385.75	-15573366.155	-14096390.0838	-14837778.8315	5626438642.63	33830235.2991	-13431162.277	33828965.7628	5583669001.86
302	nan	nan	1	1	32.0	32.0	32.0	1.049	4.977774403e-19	-1.97874175668e-17	4.33293748468e-19	1.0	3.62658198615e-17	-2.36639829639e-19	3.24069511664e-19	1.0	4522918401.44	-15887386.5554	-14296436.8565	-15144387.3394	5571234062.61	33923676.9395	-13628110.5337	33922144.2689	5529952392.03
303	nan	nan	1	1	32.0	32.0	32.0	1.0485	1.7379395542e-19	-7.65524455665e-17	3.06801289196e-19	1.0	-5.0369782837e-17	-1.26207909141e-19	-9.8419934515e-19	1.0	4471600832.8	-16196205.7922	-14494128.4004	-15445951.6142	5516049536.53	34012885.8468	-13823596.9307	34011752.4565	5476253399.74
304	nan	nan	1	1	32.0	32.0	32.0	1.048	3.51763518572e-19	3.01383818667e-17	2.44077837707e-19	1.0	-4.06363121731e-17	6.35407059339e-20	1.81317990272e-18	1.0	4420264851.44	-16499654.4076	-14690337.8557	-15743044.6148	5460889078.5	34098339.5393	-14017506.4304	34098028.1188	5422572757.27
305	nan	nan	1	1	32.0	32.0	32.0	1.0475	-1.04134759931e-18	-5.48956229764e-17	1.67934207961e-19	1.0	2.06870716087e-17	1.86320778616e-19	7.44594900196e-19	1.0	4368919018.57	-16798242.9043	-14884011.6684	-16035379.9662	5405750748.92	34180077.2551	-14209485.2957	34180731.0601	5368907763.22
306	nan	nan	1	1	32.0	32.0	32.0	1.047	1.3656421041e-19	-6.37616789627e-17	-3.26140771917e-20	1.0	-1.4203627486e-17	3.73984898547e-19	3.52762752752e-19	1.0	4317668752.23	-17095051.2462	-15064888.641	-16326578.3789	5350602591.69	34258094.8598	-14388370.9336	34257213.3736	5315206582.96
307	nan	nan	1	1	32.0	32.0	32.0	1.0465	4.8809611841e-19	-7.94136467617e-17	-3.52094390817e-19	1.0	-2.34794588216e-17	-1.23236676381e-19	1.39347507735e-18	1.0	4266406525.72	-17386801.0017	-15241460.7043	-16613107.1147	5295464275.03	34329916.783	-14563629.4256	34328461.548	5261511206.76
308	nan	nan	1	1	32.0	32.0	32.0	1.046	4.02691374526e-19	-1.46731715976e-17	-1.24986990557e-19	1.0	-6.28618553488e-18	-4.49417152967e-19	-1.29974558778e-18	1.0	4215124086.66	-17673247.2845	-15416056.5257	-16895132.7648	5240347881.7	34396383.3015	-14737757.3885	34395530.1094	5207833279.23
309	nan	nan	1	1	32.0	32.0	32.0	1.0455	-1.79968031512e-19	-5.80239340263e-17	1.11957241548e-19	1.0	3.26924360112e-18	-6.01830143914e-19	-1.22978596029e-19	1.0	4163824939.36	-17954701.4544	-15589146.2104	-17172714.8811	5185254294.67	34459209.7578	-14910265.8579	34459102.807	5154173078.54
310	nan	nan	1	1	32.0	32.0	32.0	1.045	7.74267523129e-19	-8.50970856366e-17	2.94975915159e-19	1.0	-3.17561287691e-17	-7.55440892388e-19	-1.19974276045e-18	1.0	4112518387.77	-18231400.8098	-15759486.414	-17445691.7715	5130181042.72	34518266.3771	-15080915.6363	34518996.1326	5100528273.46
311	nan	nan	1	1	32.0	32.0	32.0	1.0445	-1.44096186196e-18	6.36580994064e-17	1.36441787679e-19	1.0	4.78299512359e-17	-1.79418783585e-19	1.58951026508e-19	1.0	4061307394.57	-18507559.7964	-15916073.7008	-17717855.9669	5075092698.32	34574868.8658	-15237750.9032	34573946.2011	5046850239.81
312	nan	nan	1	1	32.0	32.0	32.0	1.044	-8.4667560523e-19	-2.0885642105e-17	-2.38294190864e-20	1.0	-1.97770753276e-17	6.28558003867e-19	-2.4193378556e-20	1.0	4010080095.31	-18778389.2453	-16068910.9179	-17985428.6339	5020017143.19	34625976.1778	-15391604.0862	34624509.8418	4993181059.33
313	nan	nan	1	1	32.0	32.0	32.0	1.0435	-1.55098350087e-18	-3.96154860976e-17	-1.91442680969e-19	1.0	3.83469467256e-17	5.28369888074e-19	6.67991358028e-19	1.0	3958826202.77	-19043702.6391	-16220387.4334	-18248376.2121	4964968061.3	34672406.4673	-15544290.289	34671526.8577	4939531278.49
314	nan	nan	1	1	32.0	32.0	32.0	1.043	-3.85165071707e-19	1.43641633906e-17	-2.81396918223e-19	1.0	-3.86583851893e-18	5.09212385088e-19	3.42571887605e-19	1.0	3907548706.39	-19303614.2674	-16370658.1831	-18506509.9967	4909946265.9	34715348.3081	-15696107.9752	34715100.5577	4885902273.58
315	nan	nan	1	1	32.0	32.0	32.0	1.0425	1.94301417166e-19	-9.82287234446e-18	-5.03862180886e-19	1.0	9.38502720011e-17	-1.59062861327e-18	-7.32048224665e-19	1.0	3856323219.86	-19561615.1496	-16511303.5289	-18763236.2372	4854929739.83	34756354.6657	-15837923.0765	34755609.0268	4832257969.42
316	nan	nan	1	1	32.0	32.0	32.0	1.042	2.32040705433e-19	-4.19817586626e-17	-3.40206151053e-19	1.0	-2.78658338282e-17	-8.23534400413e-19	1.87477507985e-18	1.0	3805080324.64	-19814541.44	-16648584.6867	-19015412.9315	4799930518.08	34791879.7122	-15976945.9912	34791161.3629	4778625329.76
317	nan	nan	1	1	32.0	32.0	32.0	1.0415	4.94290046837e-19	2.92593701169e-17	-4.09249262422e-19	1.0	-1.07445758782e-16	-3.81419597893e-19	1.40231598374e-18	1.0	3753815244.9	-20061638.9962	-16783721.0963	-19262160.8592	4744957538.46	34822206.9699	-16114586.5702	34822473.0456	4725011353.55
318	nan	nan	1	1	32.0	32.0	32.0	1.041	-5.85064847259e-19	-4.56986021008e-17	-2.93066782305e-19	1.0	-3.89308857801e-17	-5.97594979178e-19	8.60559004631e-19	1.0	3702597218.66	-20306041.732	-16909070.6421	-19505431.2449	4689983875.48	34848949.7568	-16243017.2261	34848216.9754	4671387619.96
319	nan	nan	1	1	32.0	32.0	32.0	1.0405	-7.30079534807e-19	7.60249127852e-17	-2.05716509619e-19	1.0	5.09885528127e-17	-6.05310919932e-19	-8.40574321031e-19	1.0	3651358356.53	-20544587.3606	-17032075.3227	-19743822.1933	4635031490.66	34870998.4634	-16369177.9962	34870617.1308	4617778687.84
320	nan	nan	1	1	32.0	32.0	32.0	1.04	1.91758663963e-18	-2.85086573889e-17	4.61864566825e-19	1.0	5.80034596518e-18	-5.16554440205e-19	1.66309625237e-19	1.0	3600093741.13	-20777202.5782	-17153678.2878	-19976795.5269	4580106764.1	34889383.8586	-16494488.94	34889368.4066	4564190740.44
321	nan	nan	1	1	32.0	32.0	32.0	1.0395	-5.27622116801e-19	-5.88803240406e-17	9.77389994348e-19	1.0	-3.49207083802e-17	-7.02570816356e-19	3.25445940203e-19	1.0	3548851680.77	-21007425.0242	-17268816.6342	-20208482.8959	4525199481.32	34905136.0537	-16612454.9431	34904789.3744	4510599418.13
322	nan	nan	1	1	32.0	32.0	32.0	1.039	2.5495195404e-18	6.22441433371e-17	-3.26425322048e-19	1.0	-3.02915029242e-18	1.07825639824e-18	1.12552149844e-18	1.0	3497588455.35	-21232030.4615	-17381459.0658	-20434759.8177	4470314612.63	34915944.2991	-16728436.5021	34915443.087	4457022989.56
323	nan	nan	1	1	32.0	32.0	32.0	1.0385	1.19530907236e-19	-3.8129982214e-17	-1.06292708713e-18	1.0	1.1004433675e-17	1.88047931735e-18	-2.88255899862e-19	1.0	3446347584.65	-21453858.8975	-17487869.2454	-20658075.6482	4415436711.52	34920648.439	-16839407.9881	34920643.4736	4403447336.93
324	nan	nan	1	1	32.0	32.0	32.0	1.038	1.80682715561e-19	3.2910422918e-17	1.67897812014e-19	1.0	4.77732637214e-17	9.78720100773e-20	6.76620506179e-19	1.0	3395085747.48	-21669499.1627	-17591777.7444	-20875489.2904	4360581297.14	34921732.6934	-16948261.0297	34921865.3557	4349888872.14
325	nan	nan	1	1	32.0	32.0	32.0	1.0375	-1.69740439546e-18	3.59368567493e-17	6.1570692587e-19	1.0	5.01334962135e-17	3.92067066738e-19	1.93758786684e-19	1.0	3343828156.19	-21881660.5842	-17689938.9581	-21090100.2883	4305747790.95	34920071.3363	-17050474.268	34919990.9687	4296335802.81
326	nan	nan	1	1	32.0	32.0	32.0	1.037	-9.81218186223e-19	6.24140197651e-18	9.09620741123e-19	1.0	1.50431694856e-17	7.02772648425e-21	3.41460156862e-19	1.0	3292546894.66	-22088201.7181	-17786334.0419	-21299477.8273	4250939497.27	34914301.9992	-17151289.9168	34913904.6785	4242800662.76
327	nan	nan	1	1	32.0	32.0	32.0	1.0365	3.50767593114e-19	-9.14436752085e-18	9.57782505108e-19	1.0	1.90338229415e-17	-3.99849181941e-19	-8.92825665965e-20	1.0	3241245308.97	-22289343.5404	-17881238.2962	-21503936.876	4196158431.7	34903464.8826	-17251401.1192	34903949.9087	4189284591.11
328	nan	nan	1	1	32.0	32.0	32.0	1.036	1.39618161232e-19	-3.17890323595e-17	8.67705845123e-19	1.0	2.44452699417e-17	1.17196272675e-18	8.08440008595e-19	1.0	3189990914.63	-22490990.2527	-17967820.91	-21708408.1682	4141378230.14	34888010.8501	-17343565.865	34887365.9349	4135756638.76
329	nan	nan	1	1	32.0	32.0	32.0	1.0355	-1.10005095302e-18	-3.61272489109e-17	-5.41439341753e-20	1.0	-3.33980955199e-17	-1.05867537878e-18	1.74711133283e-18	1.0	3138715487.63	-22686757.8375	-18052300.1769	-21907873.2897	4086620075.23	34867657.1729	-17433660.0908	34867582.1921	4082243273.32
330	nan	nan	1	1	32.0	32.0	32.0	1.035	-8.6460888091e-19	2.60619547443e-17	-1.87366334911e-19	1.0	5.17939620315e-17	-3.94128400824e-19	8.48356436234e-19	1.0	3087432136.35	-22878629.7661	-18132836.9728	-22104560.5813	4031882637.41	34846124.1983	-17519335.2907	34845782.4638	4028742039.56
331	nan	nan	1	1	32.0	32.0	32.0	1.0345	5.6787603413e-20	5.69425972074e-17	-2.82035501656e-19	1.0	-2.29708023019e-17	4.08164001458e-19	8.18974980877e-20	1.0	3036124929.25	-23064837.1579	-18211619.6525	-22295744.1332	3977173209.75	34820302.7277	-17603980.9018	34820728.249	3975259993.94
332	nan	nan	1	1	32.0	32.0	32.0	1.034	2.36778795982e-19	-1.89610095409e-17	2.92332245921e-19	1.0	2.11323387966e-17	3.68151620868e-19	-1.03248022314e-18	1.0	2984834708.32	-23249064.8121	-18284679.4872	-22483886.3893	3922476673.81	34790227.9763	-17683529.4247	34789904.6068	3921779654.2
333	nan	nan	1	1	32.0	32.0	32.0	1.0335	6.29616795051e-20	2.80268312995e-17	1.28484310187e-19	1.0	-1.35130640234e-17	2.66027902442e-19	1.96223123165e-18	1.0	2933521814.78	-23427718.3037	-18356675.0229	-22667335.1482	3867805649.0	34755691.9956	-17761869.5426	34755818.1866	3868316546.62
334	nan	nan	1	1	32.0	32.0	32.0	1.033	-1.68314711042e-19	-5.16997345792e-17	-1.99052742605e-20	1.0	8.50531921245e-19	2.64671326237e-19	-1.92848226266e-18	1.0	2882186414.24	-23601055.5698	-18427459.5223	-22845944.2719	3813161739.5	34718140.4952	-17839334.0695	34718427.2809	3814873519.24
