2	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p
246	nan	nan	1	1	16.0	16.0	16.0	0.954	-1.81688567186e-19	-5.5118816158e-18	4.90749713815e-20	1.0	1.20130447744e-18	-2.42357302033e-19	-9.72976158599e-19	1.0	-3625335513.62	-1394818.71664	2137947.87058	-1462148.37585	-3384775092.15	-1408088.95627	2241111.95861	-1408113.64444	-3379986444.77
247	nan	nan	1	1	16.0	16.0	16.0	0.953	2.36163373606e-19	4.72906435386e-18	5.08749163945e-20	1.0	-1.46287354551e-17	-3.33095706508e-19	-1.16287035746e-18	1.0	-3704754689.97	-1391672.17616	2119457.59108	-1460293.30291	-3457117315.12	-1403595.96241	2224055.80913	-1403628.05274	-3452341136.24
248	nan	nan	1	1	16.0	16.0	16.0	0.952	-2.91696971211e-19	1.13977547476e-17	3.4093076127e-20	1.0	-3.26944129728e-18	-1.01511604773e-19	-4.52792049867e-19	1.0	-3784257163.21	-1388398.87724	2101077.32068	-1458484.08337	-3529380506.49	-1398940.10621	2207095.01448	-1398965.47751	-3524616865.41
249	nan	nan	1	1	16.0	16.0	16.0	0.951	-2.55539252275e-19	2.40409126254e-18	-1.20702194984e-19	1.0	-1.57362839732e-17	1.38860463791e-19	1.03862121201e-18	1.0	-3863843033.69	-1385130.96481	2082861.31081	-1456488.03083	-3601564502.48	-1394172.9243	2190250.79941	-1394207.58393	-3596813653.28
250	nan	nan	1	1	16.0	16.0	16.0	0.95	2.33728153883e-19	-2.92954285742e-18	-1.08155519453e-19	1.0	6.60908045007e-18	-2.19169775102e-20	-3.10225816932e-20	1.0	-3943512521.49	-1381738.8139	2064753.86156	-1454550.90781	-3673669311.7	-1389253.40108	2173510.76016	-1389279.63383	-3668931357.77
251	nan	nan	1	1	16.0	16.0	16.0	0.949	3.23725404529e-19	1.79761567231e-18	-5.74394217357e-20	1.0	-6.28546092466e-18	-5.18278284601e-20	3.05196558808e-19	1.0	-4023265744.12	-1378355.34844	2046819.28488	-1452419.26783	-3745694771.21	-1384231.18084	2156887.28172	-1384268.49706	-3740969982.78
252	nan	nan	1	1	16.0	16.0	16.0	0.948	-5.82758667711e-19	8.40918428166e-19	4.02340649946e-21	1.0	1.10645266922e-17	-2.92755762395e-20	-2.57603895084e-19	1.0	-4103102897.91	-1374853.71349	2028990.90739	-1450363.0457	-3817640890.0	-1379066.41834	2140376.00297	-1379093.88913	-3812929405.25
253	nan	nan	1	1	16.0	16.0	16.0	0.947	-5.11396141905e-20	5.74801851963e-18	2.64697796017e-20	1.0	6.67615487158e-18	-2.80050268186e-19	1.09584887551e-18	1.0	-4183024119.25	-1371365.08941	2011345.40116	-1448106.25915	-3889507503.33	-1373808.06832	2123982.95118	-1373847.91877	-3884809614.08
254	nan	nan	1	1	16.0	16.0	16.0	0.946	3.4288952496e-19	-3.63313606901e-18	8.79326078368e-20	1.0	1.02062705584e-17	-5.67088558187e-19	-5.91864271894e-19	1.0	-4263029579.21	-1367760.7661	1993806.06674	-1445937.66011	-3961294620.84	-1368414.42789	2107712.31534	-1368443.20722	-3956610504.51
255	nan	nan	1	1	16.0	16.0	16.0	0.945	3.56547931235e-19	6.07984367671e-19	4.18222517707e-20	1.0	7.83039608089e-18	8.1606330512e-20	-1.73567638804e-18	1.0	-4343119436.92	-1364168.50826	1976456.351	-1443556.72584	-4033002072.89	-1362936.69002	2091558.77051	-1362978.44146	-4028332050.89
256	nan	nan	1	1	16.0	16.0	16.0	0.944	9.48676900925e-20	-4.08328114092e-18	4.90749713815e-20	1.0	3.90323370007e-19	-2.09005379735e-19	9.84993438538e-19	1.0	-4423293832.9	-1360459.19657	1959209.61083	-1441272.91269	-4104629875.19	-1357326.40447	2075533.6318	-1357356.53654	-4099974164.42
257	nan	nan	1	1	16.0	16.0	16.0	0.943	6.64391468003e-20	-8.51678393574e-18	2.1334642359e-20	1.0	3.33910975719e-18	-1.62524446754e-19	1.50353642094e-18	1.0	-4503552954.42	-1356760.48903	1942148.49573	-1438764.06507	-4176177847.26	-1351641.24463	2059613.74859	-1351684.40358	-4171536806.91
258	nan	nan	1	1	16.0	16.0	16.0	0.942	1.31184227706e-19	8.78002589388e-19	-1.68665435622e-19	1.0	-3.78803721924e-18	7.79799707066e-20	9.09289868877e-19	1.0	-4583896902.65	-1352944.91671	1925183.33398	-1436363.11578	-4247646015.04	-1345821.97838	2043823.56254	-1345853.60243	-4243019908.13
259	nan	nan	1	1	16.0	16.0	16.0	0.941	1.48019007533e-19	9.79493018337e-18	-2.93920432697e-19	1.0	-2.79330290181e-18	2.11943525271e-19	-4.88420373211e-19	1.0	-4664325898.01	-1349139.26054	1908393.34787	-1433725.35256	-4319034182.05	-1339938.86311	2028120.04152	-1339982.71224	-4314423418.35
260	nan	nan	1	1	16.0	16.0	16.0	0.94	2.28910653995e-19	5.70656684477e-18	-9.93146130656e-20	1.0	9.44897016398e-18	-5.62747514332e-20	-9.24959978402e-19	1.0	-4744839999.8	-1345217.6155	1891687.49351	-1431206.48553	-4390342389.19	-1333920.57983	2012543.15208	-1333952.73627	-4385747282.4
261	nan	nan	1	1	16.0	16.0	16.0	0.939	-1.09690766669e-19	2.85524218608e-18	8.55503276727e-20	1.0	1.49051328937e-18	-3.80423672436e-19	8.85414127677e-19	1.0	-4825439459.03	-1341303.85113	1875143.08089	-1428438.38783	-4461570428.07	-1327852.35353	1997029.01459	-1327895.61324	-4456991436.82
262	nan	nan	1	1	16.0	16.0	16.0	0.938	4.16846089168e-19	-1.11038607847e-17	2.35369280218e-19	1.0	-1.21876394407e-17	-5.1571071598e-19	1.91958841672e-18	1.0	-4906124296.3	-1337276.19626	1858665.63113	-1425800.22395	-4532718356.26	-1321652.18891	1981635.68819	-1321682.9432	-4528155836.89
263	nan	nan	1	1	16.0	16.0	16.0	0.937	-1.10114283143e-19	6.71014206859e-18	1.09055491959e-19	1.0	-1.5032399594e-17	1.99635077756e-19	1.12475387484e-18	1.0	-4986894782.2	-1333258.25996	1842338.77647	-1422905.97922	-4603785957.36	-1315416.89388	1966279.98513	-1315458.28753	-4599240410.58
264	nan	nan	1	1	16.0	16.0	16.0	0.936	2.09640654445e-20	-4.76477208654e-18	-1.61042139097e-19	1.0	-1.25609692122e-18	-4.42045319348e-20	1.23783277329e-18	1.0	-5067750903.9	-1329136.64401	1826063.74334	-1420159.62052	-4674773301.17	-1309057.78437	1951046.82793	-1309085.12068	-4670245123.55
265	nan	nan	1	1	16.0	16.0	16.0	0.935	3.23884223206e-19	-3.82543901782e-18	-2.85661861462e-19	1.0	4.30054509189e-18	-3.47336447933e-19	-8.2538066754e-19	1.0	-5148692938.81	-1325039.17489	1809942.32095	-1417166.07537	-4745680161.05	-1302676.0913	1935834.31276	-1302715.25308	-4741169907.78
266	nan	nan	1	1	16.0	16.0	16.0	0.934	-1.01855711907e-19	3.31634574674e-18	-3.336251021e-19	1.0	1.76475079396e-17	-2.75656284772e-19	-1.10537799617e-19	1.0	-5229720849.64	-1320861.0412	1793867.59755	-1414349.42655	-4816506611.9	-1296183.34992	1920764.59815	-1296205.82666	-4812014738.8
267	nan	nan	1	1	16.0	16.0	16.0	0.933	-9.28559868428e-20	5.23506066073e-18	-2.60039114807e-19	1.0	-2.46847106049e-17	-7.75299844534e-20	1.76087561822e-18	1.0	-5310834911.2	-1316731.94117	1777969.43578	-1411310.55862	-4887252413.71	-1289677.43006	1905710.31987	-1289714.99349	-4882779562.61
268	nan	nan	1	1	16.0	16.0	16.0	0.932	-4.50198011466e-19	8.68367589613e-18	-1.1498472259e-19	1.0	-2.57074499492e-19	-1.1829344504e-19	-1.30162494213e-18	1.0	-5392035085.19	-1312548.37012	1762121.37413	-1408476.18325	-4957917640.24	-1283080.90976	1890837.49388	-1283096.90145	-4953464348.24
269	nan	nan	1	1	16.0	16.0	16.0	0.931	-9.40206571452e-20	-2.48974746934e-19	-1.32348898008e-20	1.0	3.42436891729e-18	-3.67135843076e-20	-1.32253606802e-18	1.0	-5473321629.56	-1308437.866	1746488.13457	-1405449.37472	-5028502042.46	-1276476.62587	1875980.99983	-1276512.96883	-5024069060.57
270	nan	nan	1	1	16.0	16.0	16.0	0.93	6.35274710441e-21	1.78559839237e-18	1.37325216574e-19	1.0	-3.89412809588e-18	2.17899225681e-19	2.13584651606e-18	1.0	-5554694518.56	-1304302.50728	1730902.80219	-1402654.60076	-5099005704.33	-1269807.1837	1861349.31163	-1269815.3658	-5094593636.16
271	nan	nan	1	1	16.0	16.0	16.0	0.929	-2.95826256829e-19	1.01760950096e-17	1.29278403575e-19	1.0	2.20787078636e-18	3.16578564036e-19	8.56191490996e-19	1.0	-5636153980.29	-1300247.70305	1715554.90227	-1399680.50382	-5169428359.23	-1263125.79056	1846711.59492	-1263160.25897	-5165038076.09
272	nan	nan	1	1	16.0	16.0	16.0	0.928	-5.4961850365e-19	-7.76517454395e-18	1.67712523556e-19	1.0	-7.11542086407e-18	3.95696735266e-19	1.11173074327e-20	1.0	-5717699965.16	-1296159.03049	1700233.40455	-1396927.32917	-5239770120.28	-1256397.83511	1832327.85391	-1256396.29858	-5235402299.03
273	nan	nan	1	1	16.0	16.0	16.0	0.927	3.98634880802e-19	-6.6817135253e-18	-6.26804380968e-20	1.0	6.37784045547e-18	2.33516395646e-19	-3.1191458887e-18	1.0	-5799332669.71	-1292102.44109	1685165.36913	-1393942.40257	-5310030693.13	-1249648.16616	1817903.27257	-1249677.06361	-5305686349.62
274	nan	nan	1	1	16.0	16.0	16.0	0.926	1.97041039355e-19	3.05567135722e-18	-3.78729606541e-19	1.0	-1.8570667973e-18	2.50748222167e-19	3.16578564036e-20	1.0	-5881051970.48	-1287987.57564	1670108.37897	-1391160.38561	-5380210225.42	-1242861.94755	1803770.92429	-1242846.02056	-5375890163.68
275	nan	nan	1	1	16.0	16.0	16.0	0.925	5.91864271894e-19	2.45057219553e-19	-3.9874075992e-19	1.0	-6.90861247604e-20	-1.01273376756e-19	1.36446419891e-18	1.0	-5962858024.38	-1283938.41423	1655318.39357	-1388167.38717	-5450308380.8	-1236041.24035	1789557.68459	-1236057.05891	-5446013848.0
276	nan	nan	1	1	16.0	16.0	16.0	0.924	-5.88687898342e-20	-9.00184264695e-19	-2.9836735567e-19	1.0	1.78644013136e-17	-3.80423672436e-19	-4.492450994e-19	1.0	-6044750628.85	-1279924.18804	1640512.13628	-1385498.2531	-5520325333.99	-1229184.62666	1775663.99036	-1229145.81077	-5516057361.96
277	nan	nan	1	1	16.0	16.0	16.0	0.923	-9.15854374219e-20	-1.3773999802e-17	-2.87355927356e-19	1.0	-1.16008573665e-17	-5.4893028938e-19	-2.51145268861e-19	1.0	-6126729969.08	-1276087.23878	1626014.41677	-1382705.9187	-5590260713.83	-1222324.80528	1761679.41962	-1222314.37228	-5586020799.74
278	nan	nan	1	1	16.0	16.0	16.0	0.922	3.16790322273e-19	9.05155289304e-18	-2.65333070727e-19	1.0	-1.6109216698e-17	-4.66026939667e-19	3.49401090742e-21	1.0	-6208795759.39	-1272353.52576	1611542.66953	-1380349.62682	-5660114770.12	-1215533.10537	1748122.52514	-1215461.27189	-5655904083.79
279	nan	nan	1	1	16.0	16.0	16.0	0.921	-8.93408001116e-19	9.96640141563e-19	-1.85817852804e-19	1.0	1.62391039065e-17	-4.68673917628e-19	1.3488999685e-18	1.0	-6290948124.36	-1268880.188	1597435.15477	-1377915.20764	-5729887097.87	-1208819.8714	1734472.43386	-1208774.20502	-5725707363.49
280	nan	nan	1	1	16.0	16.0	16.0	0.92	5.37548284151e-19	-2.19045367138e-17	-2.19063895984e-19	1.0	-4.54194948186e-18	-1.81953264982e-19	5.08960922181e-19	1.0	-6373186705.32	-1265496.29859	1583310.61802	-1375966.84871	-5799578038.25	-1202216.07855	1721273.85815	-1202105.11626	-5795430480.66
281	nan	nan	1	1	16.0	16.0	16.0	0.919	2.61733180702e-19	3.1156518778e-18	-1.30548952996e-19	1.0	-2.01841069188e-17	7.67623608449e-20	-8.83137726631e-19	1.0	-6455511515.68	-1262401.22113	1569523.12146	-1373916.68907	-5869187111.54	-1195650.15617	1707880.6535	-1195556.78319	-5865073714.05
282	nan	nan	1	1	16.0	16.0	16.0	0.918	-6.71273610699e-20	1.40173364859e-17	-6.56450534122e-20	1.0	-1.20432732627e-17	3.78729606541e-19	-1.648008478e-19	1.0	-6537922073.62	-1259353.80988	1555701.62132	-1372384.51156	-5938714661.23	-1189123.88936	1695001.29034	-1188955.12378	-5934636930.84
283	nan	nan	1	1	16.0	16.0	16.0	0.917	-5.5226548161e-19	-1.10114283143e-19	-1.63053842346e-20	1.0	8.71358674708e-18	4.82173505225e-19	5.02872872873e-19	1.0	-6620418084.75	-1256654.52414	1542175.21582	-1370723.46125	-6008160162.65	-1182575.18557	1681807.11635	-1182399.78758	-6004120667.72
284	nan	nan	1	1	16.0	16.0	16.0	0.916	-5.58406470477e-19	-5.35293058929e-18	1.21337469694e-19	1.0	-3.23196008937e-18	-3.86511721744e-19	-5.34011921596e-18	1.0	-6702999026.59	-1253977.87896	1528389.82416	-1369644.15034	-6077523974.54	-1176120.58617	1668971.09357	-1175865.73305	-6073524678.27
285	nan	nan	1	1	16.0	16.0	16.0	0.915	7.12672345996e-19	-3.7613556814e-18	1.79994501292e-19	1.0	4.70807381864e-18	-4.06814042698e-19	-1.5720931501e-18	1.0	-6785664474.72	-1251856.32112	1514639.0922	-1368564.23263	-6146805407.21	-1169712.67855	1655440.3982	-1169424.45381	-6142849645.5
286	nan	nan	1	1	16.0	16.0	16.0	0.914	1.00691041605e-19	-5.62699868729e-18	2.3261642314e-19	1.0	-6.81332126948e-18	-2.76026861686e-19	-4.63845829828e-18	1.0	-6868413493.2	-1249750.36812	1500351.91287	-1368158.21728	-6216005067.98	-1163456.84696	1642057.82849	-1163100.27006	-6212095202.47
287	nan	nan	1	1	16.0	16.0	16.0	0.913	3.54165651071e-19	2.64501919648e-18	2.47545378835e-19	1.0	3.01149329506e-18	-2.33066409393e-19	-2.15813407049e-18	1.0	-6951245437.97	-1248216.2203	1485988.48892	-1367677.33946	-6285122043.28	-1157122.77058	1627753.11513	-1156727.4923	-6281262176.78
288	nan	nan	1	1	16.0	16.0	16.0	0.912	-1.34466480377e-19	-5.19990879341e-18	3.70788672661e-19	1.0	-1.04957175983e-17	-5.26748614074e-21	-4.44284662703e-18	1.0	-7034159213.64	-1246281.31439	1471283.42781	-1367463.60673	-6354156667.58	-1150712.31138	1613902.01795	-1150307.89142	-6350350112.53
289	nan	nan	1	1	16.0	16.0	16.0	0.911	3.88999881027e-19	2.54271349832e-18	1.89947138422e-19	1.0	-3.22899547405e-18	4.45142283562e-19	-5.84558612724e-19	1.0	-7117153219.79	-1244676.40912	1456874.57738	-1366806.44243	-6423108075.86	-1143911.77154	1599461.36262	-1143530.36908	-6419359940.45
290	nan	nan	1	1	16.0	16.0	16.0	0.91	-2.28487137522e-19	2.16776907026e-18	-5.24101636114e-20	1.0	-9.58491895201e-18	5.62654870103e-19	1.46504936139e-18	1.0	-7200226211.66	-1242655.05022	1442072.51559	-1366432.79941	-6491976112.0	-1136980.09519	1585470.4006	-1136718.7244	-6488290903.24
