2	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p
410	nan	nan	1	1	32.0	32.0	32.0	1.001	-1.88928051907e-21	1.33691246707e-18	-4.02639468942e-20	1.0	-1.00586568693e-18	-2.33165671066e-20	4.63717451397e-21	1.0	296858637.977	-7919806.75681	365940.004823	-7911898.17368	22299166.535	7098823.84159	365571.522976	7098823.97235	88878.3121789
411	nan	nan	1	1	32.0	32.0	32.0	1.0011	-1.0461353207e-20	3.58762128299e-18	-3.14183876163e-21	1.0	-1.79662801866e-19	-2.5119820842e-20	3.05312364093e-20	1.0	311513552.178	-7755860.69514	362801.512916	-7747341.10858	30514435.3177	6983121.84185	362400.717626	6983121.71138	8842928.15028
412	nan	nan	1	1	32.0	32.0	32.0	1.0012	1.41902834083e-20	-2.35284080615e-18	-3.77736162625e-20	1.0	-1.091023931e-18	-8.03026938666e-21	8.61252181984e-20	1.0	326140948.594	-7582969.18604	363494.064498	-7573883.54666	38738181.9557	6860737.22261	363056.11848	6860736.94451	17618762.5523
413	nan	nan	1	1	32.0	32.0	32.0	1.0013	4.28148685057e-20	1.19909921393e-18	-6.67477885663e-20	1.0	-3.66805798011e-19	5.84982129198e-21	4.50647997719e-20	1.0	340742181.477	-7401528.96899	367485.145399	-7391921.64218	46970147.0924	6732081.29738	367006.458646	6732080.74472	26415209.1795
414	nan	nan	1	1	32.0	32.0	32.0	1.0014	2.76923525471e-20	1.05341285573e-18	4.8724453597e-20	1.0	6.96010446917e-20	2.41536738865e-20	1.08195224122e-20	1.0	355317748.889	-7212041.80056	374258.005635	-7201961.38836	55210164.1495	6596839.59527	373733.397292	6596838.93228	35232032.1857
415	nan	nan	1	1	32.0	32.0	32.0	1.0015	1.43193235839e-20	-1.98562389938e-18	1.96842102418e-20	1.0	-3.87357927511e-19	1.85089933865e-20	1.80796866486e-20	1.0	369868717.384	-7015029.2166	383209.534883	-7004523.94307	63458112.7797	6455441.43421	382634.803353	6455440.48768	44068227.5682
416	nan	nan	1	1	32.0	32.0	32.0	1.0016	-2.55392014126e-20	6.18843594753e-19	-8.73688842494e-21	1.0	8.03507944193e-19	2.03684954035e-20	9.11718471156e-21	1.0	384395447.789	-6811040.65405	393726.600713	-6800161.85258	71713971.961	6307731.70164	393097.144364	6307730.63485	52923513.8735
417	nan	nan	1	1	32.0	32.0	32.0	1.0017	2.33215301903e-20	-4.0954373872e-19	-3.61524456595e-20	1.0	1.47702197358e-18	1.88861877458e-20	8.52740493481e-21	1.0	398898612.067	-6600595.23379	405131.346849	-6589393.97491	79977748.2714	6154069.44577	404443.728196	6154068.10087	61797156.1505
418	nan	nan	1	1	32.0	32.0	32.0	1.0018	7.04675163834e-21	-3.33005047513e-18	1.47180246392e-20	1.0	6.99154974016e-19	1.44094862707e-20	-4.57530140415e-20	1.0	413378317.182	-6384214.13104	416711.861361	-6372743.75429	88249545.0777	5994322.66258	415963.268202	5994321.19282	70688966.3936
419	nan	nan	1	1	32.0	32.0	32.0	1.0019	-1.42812732757e-20	1.22145625153e-18	-2.15925159149e-21	1.0	-1.01083993755e-18	-9.01295995438e-21	-3.75391105589e-20	1.0	427834840.737	-6162376.26333	427711.496141	-6150689.8832	96529492.246	5828699.08639	426900.765665	5828697.38555	79598473.0838
420	nan	nan	1	1	32.0	32.0	32.0	1.002	-6.34042211328e-20	-2.00743251623e-18	5.05107501298e-21	1.0	5.23714515587e-19	-2.19401385674e-20	-1.72880748024e-22	1.0	442268048.172	-5935570.96976	437340.434286	-5923723.29764	104817803.115	5656994.98395	436467.958999	5656993.19265	88525589.9673
421	nan	nan	1	1	32.0	32.0	32.0	1.0021	5.26831332135e-21	2.82361576254e-18	1.02637604381e-20	1.0	-1.16823917323e-18	2.94939519212e-20	-6.77212767497e-21	1.0	456677931.585	-5704253.34271	444807.651621	-5692298.80276	113114700.996	5479252.32805	443876.047275	5479250.394	97470030.9851
422	nan	nan	1	1	32.0	32.0	32.0	1.0022	-3.13749606341e-21	-1.38913899658e-18	-3.42339036263e-21	1.0	-9.27330678037e-19	-2.292944658e-21	-9.03115792785e-21	1.0	471064239.014	-5468902.40734	449332.722431	-5456896.41358	121420440.912	5295200.48134	448346.878865	5295198.52234	106431767.829
423	nan	nan	1	1	32.0	32.0	32.0	1.0023	-3.15834101485e-20	2.95276512593e-18	-7.01811050963e-21	1.0	-7.80433741006e-19	-2.58609746709e-20	4.4069701495e-20	1.0	485426865.059	-5229973.91475	450205.612364	-5217971.42919	129735233.878	5104794.02566	449173.011708	5104792.02688	115410626.952
424	nan	nan	1	1	32.0	32.0	32.0	1.0024	-6.10542010125e-21	-4.86454164894e-19	-8.99341781241e-21	1.0	6.48028181125e-19	-2.17085279958e-20	7.67954480694e-21	1.0	499765620.695	-4987955.05568	446790.089403	-4976011.44371	138059249.168	4907788.27088	445720.79958	4907786.31856	124406600.24
425	nan	nan	1	1	32.0	32.0	32.0	1.0025	1.25896889231e-21	2.15664266384e-18	-1.26051985595e-21	1.0	7.43053862715e-19	-2.28070238493e-20	-1.73120630401e-20	1.0	514080488.5	-4743319.09746	438579.981282	-4731489.01677	146392565.476	4704170.95955	437486.647809	4704169.05853	133419572.271
426	nan	nan	1	1	32.0	32.0	32.0	1.0026	1.32233092723e-20	-2.09034331056e-19	-3.61043657864e-21	1.0	2.36076519642e-19	-1.85685503906e-20	2.58833085474e-20	1.0	528371470.702	-4496572.832	425177.665723	-4484910.75969	154735180.239	4493820.66296	424075.395427	4493818.86445	142449524.123
427	nan	nan	1	1	32.0	32.0	32.0	1.0027	2.01013160657e-20	1.48562299759e-18	-5.6008399276e-21	1.0	2.62414777526e-19	-9.54897299131e-21	-2.19169775102e-20	1.0	542638727.733	-4248219.45636	406330.683831	-4236778.81543	163086994.275	4276831.77749	405236.821764	4276830.08763	151496359.374
428	nan	nan	1	1	32.0	32.0	32.0	1.0028	-6.20964485844e-21	-3.9163776e-19	5.3136479888e-20	1.0	-8.72766536111e-20	-1.91905902112e-22	-2.80488673911e-20	1.0	556882465.196	-3998795.87395	381886.363764	-3987629.3073	171447831.065	4053229.23138	380820.311518	4053227.66369	160560041.302
429	nan	nan	1	1	32.0	32.0	32.0	1.0029	-1.11503946572e-20	9.46498107191e-19	1.8869282242e-20	1.0	-6.28139036887e-19	1.03132878773e-20	2.11675518752e-21	1.0	571102990.188	-3748843.66059	351811.404175	-3738002.32378	179817442.182	3823203.71009	350794.330582	3823202.26128	169640492.075
430	nan	nan	1	1	32.0	32.0	32.0	1.003	-1.58909667478e-20	2.14622763275e-19	-1.63298765356e-20	1.0	8.08369284653e-19	-3.32030297879e-21	-2.47409721215e-21	1.0	585300619.464	-3498932.34056	316132.692454	-3488466.00273	188195533.249	3586879.85771	315187.36384	3586878.51357	178737688.443
431	nan	nan	1	1	32.0	32.0	32.0	1.0031	-8.7110390308e-21	-1.77735719193e-18	2.23935757147e-20	1.0	1.10210525607e-18	7.65307502734e-21	2.59891876658e-20	1.0	599475694.999	-3249634.93504	274950.469368	-3239591.40479	196581775.695	3344491.56017	274101.017601	3344490.31402	187851604.812
432	nan	nan	1	1	32.0	32.0	32.0	1.0032	5.14754495192e-21	-1.36259725227e-18	-2.99779430524e-20	1.0	1.66453141074e-19	9.83848620571e-21	-2.50548871639e-20	1.0	613628512.476	-3001538.12935	228380.135158	-2991963.26772	204975832.321	3096202.29887	227651.947297	3096201.12595	196982279.942
433	nan	nan	1	1	32.0	32.0	32.0	1.0033	9.45136567903e-21	-8.6898383917e-19	3.6328505883e-20	1.0	2.59455952475e-19	-6.82754877601e-21	-1.20296876484e-20	1.0	627759329.659	-2755220.89092	176571.043291	-2746158.16447	213377364.926	2842243.63191	175990.63302	2842242.53032	206129779.343
434	nan	nan	1	1	32.0	32.0	32.0	1.0034	1.06458144836e-21	-7.37723510847e-19	1.61700626563e-20	1.0	-1.86776017466e-18	-1.29371047803e-21	7.89171663406e-21	1.0	641868317.72	-2511255.03621	119658.655468	-2502745.51718	221786057.574	2582779.24997	119253.604316	2582778.19403	215294236.168
435	nan	nan	1	1	32.0	32.0	32.0	1.0035	3.21028795732e-21	-4.54576278448e-19	-9.51712653773e-21	1.0	-2.67151834099e-19	6.35771018808e-21	4.28107326027e-21	1.0	655955579.77	-2270185.23977	57791.9794919	-2262267.29704	230201621.375	2318020.78272	57590.8936882	2318019.77707	224475812.709
436	nan	nan	1	1	32.0	32.0	32.0	1.0036	1.17484462401e-20	-1.42869560065e-18	-3.30617886983e-20	1.0	-6.87103262684e-19	1.01825933405e-20	2.46739704918e-20	1.0	670021121.305	-2032522.78232	-8904.61244498	-2025232.13786	238623820.897	2048124.28245	-8872.14641073	2048123.30266	233674715.978
437	nan	nan	1	1	32.0	32.0	32.0	1.0037	1.40174026603e-20	-2.68947850004e-19	1.34610203008e-20	1.0	9.24422517799e-19	-1.50182912015e-20	-8.0128985938e-21	1.0	684064879.691	-1798726.6518	-80298.6902459	-1792096.23634	247052481.138	1773290.61134	-80002.0999682	1773289.66785	242891150.543
438	nan	nan	1	1	32.0	32.0	32.0	1.0038	-1.19916373402e-20	1.22593502095e-18	-5.48555162972e-21	1.0	1.18911193861e-18	-1.04886501672e-20	-4.74487342973e-20	1.0	698086702.818	-1569195.11446	-156282.331408	-1563255.23537	255487519.062	1493683.96549	-155690.119184	1493683.03605	252125318.51
439	nan	nan	1	1	32.0	32.0	32.0	1.0039	-2.64002964302e-20	1.50326096979e-18	-1.03041888906e-20	1.0	-1.3137731234e-18	-6.10790164309e-21	1.47792360045e-20	1.0	712086382.097	-1344251.27611	-236737.25901	-1339029.64742	263928949.754	1209519.876	-235816.972554	1209518.97723	261377372.188
440	nan	nan	1	1	32.0	32.0	32.0	1.004	1.62698154683e-20	-4.35611922134e-19	-1.56287504936e-20	1.0	1.79727425351e-19	-4.60408728947e-21	3.04981491848e-21	1.0	726063626.239	-1124139.58372	-321564.956233	-1119661.60964	272376915.084	920997.170038	-320283.278978	920996.282856	270647419.548
441	nan	nan	1	1	32.0	32.0	32.0	1.0041	-1.39925872419e-20	-1.79710778341e-19	-2.05504751383e-20	1.0	9.91742353457e-19	5.85643873688e-21	-1.58198292151e-20	1.0	740018085.242	-909021.501708	-410651.783559	-905310.43482	280831681.125	628373.508552	-408974.496385	628372.655214	279935495.458
442	nan	nan	1	1	32.0	32.0	32.0	1.0042	9.77065739548e-21	-3.06259485895e-20	-1.30024520487e-20	1.0	4.96283758909e-19	-1.53805963098e-20	-9.80084948783e-21	1.0	753949309.22	-698981.904871	-503898.149461	-696059.184829	289293656.719	331904.661528	-501790.259111	331903.825682	289241589.579
443	nan	nan	1	1	32.0	32.0	32.0	1.0043	-1.0898931751e-20	1.19356785717e-19	6.49419498915e-21	1.0	-1.43610238265e-19	3.25412852978e-21	-2.6424284668e-21	1.0	767856757.417	-494035.468106	-601184.417327	-491920.918025	297763380.742	31908.0201259	-598610.124487	31907.228464	298565642.636
444	nan	nan	1	1	32.0	32.0	32.0	1.0044	-1.87447398611e-20	2.60976310441e-19	1.72411323026e-20	1.0	-1.13980587365e-18	1.38139162296e-20	-1.09721372352e-20	1.0	781739745.635	-294140.799286	-702399.218813	-292852.935764	306241531.945	-271292.86321	-699322.091116	-271293.624576	307907592.145
445	nan	nan	1	1	32.0	32.0	32.0	1.0045	-2.08193088373e-20	-1.09903765677e-19	-1.69840859272e-21	1.0	-1.02979643565e-19	1.17608539493e-20	-1.67003629771e-20	1.0	795597444.326	-99213.1469908	-807407.090789	-98769.3277004	314728912.954	-577314.880333	-803790.046008	-577315.581583	317267383.081
446	nan	nan	1	1	32.0	32.0	32.0	1.0046	-1.4058761691e-20	9.26088666348e-20	-5.8549911708e-21	1.0	-1.40255710689e-18	-3.09365549095e-22	-8.98318145233e-22	1.0	809428826.973	90859.1752144	-916077.169187	90442.5344324	323226457.478	-885766.350761	-911882.685768	-885767.004423	326645014.004
447	nan	nan	1	1	32.0	32.0	32.0	1.0047	-1.9626514394e-20	7.75399106207e-21	-8.3522494401e-21	1.0	3.64374920986e-19	-1.74038800881e-21	-1.3209453997e-20	1.0	823232668.835	276201.403601	-1028253.95498	274908.779886	331735216.207	-1196201.85758	-1023444.05984	-1196202.43269	336040546.269
448	nan	nan	1	1	32.0	32.0	32.0	1.0048	-1.34665003724e-21	2.8614958783e-19	-5.93564128053e-21	1.0	-1.58558736103e-19	-3.02086359704e-21	-1.14970867315e-20	1.0	837007511.7	456938.761887	-1143786.80751	454755.421904	340256361.144	-1508169.97287	-1138323.30258	-1508170.48218	345454136.661
449	nan	nan	1	1	32.0	32.0	32.0	1.0049	-4.73312746503e-21	-2.20984505968e-19	-1.00916034731e-22	1.0	-2.36210936492e-19	-3.9473058831e-21	7.76794973491e-21	1.0	850751677.239	633186.936304	-1262502.64302	630098.987856	348791170.03	-1821175.06747	-1256347.08349	-1821175.47919	354886035.546
450	nan	nan	1	1	32.0	32.0	32.0	1.005	-2.21841568481e-20	6.65624484103e-20	3.52275543371e-21	1.0	4.80922808138e-21	-1.89589796397e-21	-6.65570200375e-22	1.0	864463257.47	805044.556182	-1384235.30867	801038.935989	357341023.436	-2134724.09017	-1377349.23451	-2134724.41636	364336602.171
451	nan	nan	1	1	32.0	32.0	32.0	1.0051	2.30990186055e-20	1.43893651023e-19	9.32522063562e-21	1.0	2.20834889675e-19	6.15422375739e-22	-1.38710950895e-20	1.0	878140151.758	972590.234169	-1508798.49715	967654.82248	365907382.394	-2448294.86979	-1501143.4	-2448295.07479	373806288.54
452	nan	nan	1	1	32.0	32.0	32.0	1.0052	-1.44566355656e-20	7.01581611741e-19	1.26327023149e-20	1.0	9.61679766564e-19	-3.1432863277e-22	1.23888908294e-20	1.0	891780084.854	1135882.19354	-1636015.12731	1130005.83751	374491775.2	-2761384.51115	-1627552.68593	-2761384.60473	383295639.244
453	nan	nan	1	1	32.0	32.0	32.0	1.0053	3.27406358255e-20	-1.175024329e-18	7.47150888289e-21	1.0	-1.11788289908e-18	7.08066604345e-22	-2.09456606759e-20	1.0	905380671.061	1294961.79799	-1765689.78403	1288134.42835	383095764.59	-3073483.74939	-1756381.81907	-3073483.69134	392805261.153
454	nan	nan	1	1	32.0	32.0	32.0	1.0054	5.02015913758e-21	-1.10583894256e-18	3.60919580772e-21	1.0	6.59012726069e-19	2.89595932455e-21	2.38519597581e-20	1.0	918939454.582	1449858.39813	-1897639.08621	1442071.02409	391720923.93	-3384128.15069	-1887447.79497	-3384127.95179	402335813.422
455	nan	nan	1	1	32.0	32.0	32.0	1.0055	6.8267215954e-21	7.7676726294e-19	-1.20168663489e-21	1.0	1.04794643265e-18	4.48993636494e-21	-7.97195315348e-22	1.0	932453994.615	1600596.5671	-2031663.47423	1591841.34258	400368795.334	-3692875.54251	-2020551.36679	-3692875.162	411887967.098
456	nan	nan	1	1	32.0	32.0	32.0	1.0056	-4.39977367817e-21	1.18699714798e-18	-5.14795854222e-21	1.0	-1.62419642971e-18	5.52639367247e-21	7.90639908993e-21	1.0	945921912.661	1747202.51426	-2167578.99884	1737472.66304	409040861.32	-3999356.24076	-2155509.12467	-3999355.69586	421462393.718
457	nan	nan	1	1	32.0	32.0	32.0	1.0057	-3.50021476202e-20	-1.74138062555e-19	-4.83673183675e-21	1.0	1.42361836605e-18	6.30394344827e-21	2.85813649104e-20	1.0	959340981.21	1889711.1353	-2305187.94293	1879000.94624	417738501.95	-4303247.10717	-2292123.80382	-4303246.36084	431059722.556
458	nan	nan	1	1	32.0	32.0	32.0	1.0058	-7.45703322217e-21	-2.01409297452e-18	-2.9420746437e-21	1.0	-1.98553952695e-19	8.8235355941e-21	-7.37191633713e-20	1.0	972709156.596	2028169.70262	-2444311.82688	2016474.38581	426462971.931	-4604315.09366	-2430217.58919	-4604314.17353	440680537.695
459	nan	nan	1	1	32.0	32.0	32.0	1.0059	5.19469424683e-21	-1.85930018495e-18	4.23930063933e-22	1.0	6.70314908369e-19	7.70766894777e-21	3.13364967357e-20	1.0	986024652.332	2162640.83425	-2584761.29803	2149956.47017	435215366.627	-4902382.91892	-2569601.6778	-4902381.79507	450325340.339
460	nan	nan	1	1	32.0	32.0	32.0	1.006	-1.96662190634e-20	7.45513070676e-19	2.76443760715e-21	1.0	8.2852726259e-19	4.98293601002e-21	-1.98453036661e-20	1.0	999285942.151	2293200.96368	-2726371.24731	2279524.33531	443996613.356	-5197363.10006	-2710111.69096	-5197361.8132	459994559.699
461	nan	nan	1	1	32.0	32.0	32.0	1.0061	-1.24077091883e-24	-3.92923405467e-18	4.48290532973e-21	1.0	-2.67221524066e-19	1.76354906596e-21	3.03703497802e-20	1.0	1012491809.22	2419938.54174	-2868971.31833	2405267.09096	452807452.657	-5489215.07284	-2851577.84398	-5489213.60213	469688521.958
462	nan	nan	1	1	32.0	32.0	32.0	1.0062	7.60013546814e-21	2.86245850974e-19	7.76701915672e-21	1.0	2.2082827223e-19	-9.05762770746e-22	-3.03988875113e-20	1.0	1025641318.23	2542948.7305	-3012423.26646	2527280.4208	461648446.906	-5777971.57261	-2993862.58442	-5777969.97102	479407472.757
463	nan	nan	1	1	32.0	32.0	32.0	1.0063	1.99412566171e-20	1.18119654393e-18	9.0437724322e-21	1.0	-7.59820813731e-19	-4.7804835551e-21	-5.87529845484e-20	1.0	1038733844.05	2662329.5699	-3156591.70533	2645662.88953	470519976.621	-6063691.28401	-3136831.00065	-6063689.5379	489151549.769
464	nan	nan	1	1	32.0	32.0	32.0	1.0064	1.59013065054e-20	1.97235013209e-18	1.08046331612e-20	1.0	9.38534839434e-19	-6.93859777325e-21	2.71720559418e-20	1.0	1051769022.96	2778176.2856	-3301381.50666	2760510.1685	479422262.499	-6346481.70923	-3280388.48452	-6346479.87945	498920811.174
465	nan	nan	1	1	32.0	32.0	32.0	1.0065	9.05804129776e-21	9.27700427771e-19	1.11334374547e-20	1.0	4.87588229514e-19	2.43708087973e-22	3.69104532933e-20	1.0	1064746769.16	2890578.38868	-3446707.04259	2871912.26915	488355371.775	-6626452.03402	-3424449.65899	-6626450.11014	508715209.153
466	nan	nan	1	1	32.0	32.0	32.0	1.0066	-1.26066461256e-20	1.81971380237e-18	-8.91493905179e-22	1.0	-1.8656339069e-18	3.45203149134e-21	6.03510974919e-20	1.0	1077667215.86	2999615.88083	-3592527.53486	2979949.66812	497319246.944	-6903736.48176	-3568973.97705	-6903734.52784	518534621.104
467	nan	nan	1	1	32.0	32.0	32.0	1.0067	-1.90776800576e-20	1.85826290046e-18	-1.10831862324e-20	1.0	1.62850852224e-18	6.44404716452e-21	-3.22840321273e-20	1.0	1090530725.79	3105358.67671	-3738813.612	3084692.8395	506313716.75	-7178451.05384	-3713932.00551	-7178449.0587	528378823.918
468	nan	nan	1	1	32.0	32.0	32.0	1.0068	2.51946806874e-20	2.05793437416e-19	-1.16673825401e-20	1.0	2.234876579e-20	6.5103250111e-21	9.94022942105e-21	1.0	1103337828.3	3207864.65464	-3885580.02391	3186200.22937	515338525.915	-7450720.02593	-3859338.37383	-7450718.05266	538247527.801
469	nan	nan	1	1	32.0	32.0	32.0	1.0069	1.35806512969e-20	-1.15519577574e-18	-5.79646814247e-21	1.0	-2.4293682477e-18	5.45939204285e-21	4.06079506315e-20	1.0	1116089228.24	3307180.80335	-4032850.08654	3284519.48685	524393345.626	-7720638.04432	-4005215.99627	-7720636.07717	548140352.519
470	nan	nan	1	1	32.0	32.0	32.0	1.007	2.98943073377e-21	1.88881729793e-18	-1.5582014789e-21	1.0	9.56625279431e-19	-2.2867408034e-21	-8.34625238066e-20	1.0	1128785742.01	3403342.33774	-4180686.44085	3379686.51253	533477800.282	-7988300.08832	-4151627.03815	-7988298.18582	558056865.11
471	nan	nan	1	1	32.0	32.0	32.0	1.0071	9.24477732105e-21	-6.30748378129e-19	-1.91463360485e-20	1.0	2.16359842561e-19	-8.96084757579e-21	-2.94683093222e-20	1.0	1141428308.7	3496375.28331	-4329154.48173	3471728.10211	542591473.524	-8253768.13177	-4298636.17937	-8253766.27148	567996558.375
472	nan	nan	1	1	32.0	32.0	32.0	1.0072	4.06145680764e-21	-4.730466425e-18	-3.49907738868e-20	1.0	6.48389659053e-19	-9.1593709228e-21	-3.72760671241e-20	1.0	1154017926.74	3586296.6251	-4478351.78258	3560662.0336	551733929.978	-8517103.03412	-4446340.20483	-8517101.26935	577958893.125
473	nan	nan	1	1	32.0	32.0	32.0	1.0073	-3.97543002393e-21	1.58901395671e-21	1.67843218093e-20	1.0	-1.90947944245e-18	-4.336080771e-21	4.96961840216e-20	1.0	1166555671.44	3673118.38612	-4628371.75795	3646501.18039	560904714.548	-8778333.16659	-4594831.56459	-8778331.46943	587943277.255
474	nan	nan	1	1	32.0	32.0	32.0	1.0074	-1.64613077801e-20	9.49950759068e-20	6.47682419629e-22	1.0	-8.41168236711e-19	3.11598936749e-21	4.62526311315e-20	1.0	1179042635.3	3756848.54259	-4779332.39729	3729254.36821	570103368.954	-9037485.88105	-4744227.21888	-9037484.30017	597949110.091
475	nan	nan	1	1	32.0	32.0	32.0	1.0075	-4.67985703358e-20	9.4688853644e-19	-8.82725790686e-21	1.0	-5.26923149183e-19	1.25218601128e-20	-6.95882233922e-20	1.0	1191479954.16	3837495.66196	-4931341.00731	3808931.02986	579329425.083	-9294557.70282	-4894633.34332	-9294556.20528	607975759.077
476	nan	nan	1	1	32.0	32.0	32.0	1.0076	-1.76853282915e-20	2.13765638724e-18	-2.56126136919e-20	1.0	1.95576516081e-18	-1.09105122796e-21	6.09053085023e-21	1.0	1203868751.48	3915069.14958	-5084522.7339	3885541.40581	588582418.969	-9549546.42683	-5046173.89709	-9549545.0552	618022603.286
477	nan	nan	1	1	32.0	32.0	32.0	1.0077	-1.61686926384e-20	2.83214399465e-18	2.49070286294e-20	1.0	-9.77937587913e-19	4.9026994906e-21	-3.949870143e-20	1.0	1216210169.98	3989582.58985	-5238986.79442	3959099.8957	597861882.042	-9802424.4309	-5198956.87775	-9802423.14646	628089006.889
478	nan	nan	1	1	32.0	32.0	32.0	1.0078	-5.96650545713e-21	6.7511007438e-19	5.49895195565e-20	1.0	1.93260410365e-18	1.50480697036e-20	-5.61324763678e-21	1.0	1228505320.1	4061052.23197	-5394854.83644	4029623.52722	607167354.585	-10053170.8286	-5353102.66654	-10053169.6671	638174359.342
479	nan	nan	1	1	32.0	32.0	32.0	1.0079	-3.170195547e-21	1.22296172024e-18	1.59548664501e-20	1.0	-1.56846430876e-18	2.09442131098e-21	4.4125122596e-20	1.0	1240755314.9	4129499.05818	-5552228.19481	4097134.0227	616498376.9	-10301745.3115	-5508711.36188	-10301744.2281	648278046.015
480	nan	nan	1	1	32.0	32.0	32.0	1.008	-3.12949567593e-20	-1.97884432708e-18	-1.84122132548e-20	1.0	-2.76365178557e-18	-9.42820462188e-21	2.97412789243e-20	1.0	1252961225.05	4194946.32447	-5711216.31506	4161655.35572	625854501.011	-10548117.1159	-5665891.14105	-10548116.1402	658399483.912
481	nan	nan	1	1	32.0	32.0	32.0	1.0081	-6.15158711919e-20	4.05021376875e-18	6.20943806328e-21	1.0	-2.32026974235e-18	-4.57596314864e-21	-1.8776999905e-20	1.0	1265124115.28	4257421.43635	-5871905.21407	4223215.59607	635235281.794	-10792236.9345	-5824726.8345	-10792236.0169	668538091.261
482	nan	nan	1	1	32.0	32.0	32.0	1.0082	3.40788072614e-20	1.05350880868e-18	3.2884565252e-20	1.0	2.86102500574e-18	9.65319774849e-21	1.02396688028e-20	1.0	1277245006.18	4316953.40788	-6034386.18898	4281844.41675	644640285.456	-11034063.268	-5985308.53131	-11034062.4345	678693319.79
483	nan	nan	1	1	32.0	32.0	32.0	1.0083	4.1450020495e-21	-3.49300836452e-18	6.13300657468e-20	1.0	-4.35673050781e-18	6.21047203905e-21	-5.55269801595e-20	1.0	1289324911.04	4373575.04485	-6198725.18896	4337575.21236	654069080.587	-11273534.3616	-6147701.0987	-11273533.561	688864624.385
484	nan	nan	1	1	32.0	32.0	32.0	1.0084	1.65347200595e-20	2.82982292585e-18	-6.45403537041e-20	1.0	6.41392538251e-19	2.28301849065e-22	3.36728683758e-20	1.0	1301364801.96	4427320.45161	-6364991.46661	4390442.68508	663521244.836	-11510595.46	-6311972.69041	-11510594.7187	699051492.779
485	nan	nan	1	1	32.0	32.0	32.0	1.0085	-3.32319811093e-22	-2.29469662653e-18	3.9135362346e-20	1.0	4.62958099595e-19	-6.74483071476e-21	1.05750078231e-19	1.0	1313365645.51	4478227.57972	-6533228.00381	4440485.29826	672996357.303	-11745172.6695	-6478165.35749	-11745171.9374	709253415.194
486	nan	nan	1	1	32.0	32.0	32.0	1.0086	-1.41716718446e-21	2.30436967662e-18	1.89339574262e-20	1.0	3.36606261027e-19	-9.81697950978e-21	-8.98351232457e-20	1.0	1325328369.94	4526335.7863	-6703480.29707	4487742.93892	682494005.584	-11977201.275	-6646323.64227	-11977200.5798	719469912.395
487	nan	nan	1	1	32.0	32.0	32.0	1.0087	3.68616496372e-20	9.57969447926e-19	-1.35241962201e-20	1.0	3.23803655815e-18	-1.43251138482e-20	-8.17982364141e-20	1.0	1337253899.14	4571688.44	-6875768.34223	4532259.40449	692013779.527	-12206600.5571	-6816466.7854	-12206599.8501	729700505.661
488	nan	nan	1	1	32.0	32.0	32.0	1.0088	-2.59608567298e-20	-3.09843990361e-18	-4.39615476299e-20	1.0	1.64782649827e-18	-1.41315535849e-20	-3.84787877347e-20	1.0	1349143119.86	4614330.36565	-7050115.42521	4574079.97345	701555278.892	-12433301.9265	-6988617.27121	-12433301.2354	739944744.204
489	nan	nan	1	1	32.0	32.0	32.0	1.0089	1.01906583515e-20	-4.01596849139e-18	-7.31537854227e-20	1.0	-5.59305946675e-18	-1.92369123255e-20	2.69826315815e-21	1.0	1360996914.65	4654310.22269	-7226521.87762	4613253.64684	711118107.296	-12657224.3564	-7162774.844	-12657223.6335	750202175.859
490	nan	nan	1	1	32.0	32.0	32.0	1.009	8.84901275697e-20	-8.33533359657e-19	8.14582651824e-20	1.0	3.01831257203e-18	-1.32514334131e-20	1.67702597389e-20	1.0	1372816129.16	4691677.73476	-7404993.52243	4649830.52549	720701880.05	-12878301.7706	-7338944.65744	-12878301.0427	760472374.312
491	nan	nan	1	1	32.0	32.0	32.0	1.0091	-4.60284651855e-21	-4.00406701674e-19	4.59635315074e-20	1.0	4.86111877557e-18	-5.98217018998e-21	-6.94186513667e-20	1.0	1384601604.82	4726485.83193	-7585516.68109	4683863.79857	730306217.264	-13096459.0077	-7517112.582	-13096458.2285	770754910.794
492	nan	nan	1	1	32.0	32.0	32.0	1.0092	3.79688308871e-20	1.06809067939e-17	1.35055846563e-20	1.0	5.31524589495e-18	4.59912420579e-21	4.31904085038e-20	1.0	1396354146.94	4758787.87166	-7768085.29041	4715407.13188	739930751.401	-13311638.338	-7697271.98575	-13311637.5342	781049380.933
493	nan	nan	1	1	32.0	32.0	32.0	1.0093	3.87711960813e-20	-3.73258964842e-18	-3.84039278893e-20	1.0	-5.26033102844e-18	1.64906726919e-20	4.20075402279e-20	1.0	1408074557.38	4788639.77106	-7952676.05348	4744516.62695	749575119.59	-13523776.0509	-7879399.22835	-13523775.1784	791355377.244
494	nan	nan	1	1	32.0	32.0	32.0	1.0094	-1.0404691335e-20	2.12113924477e-19	-2.72740059523e-20	1.0	-5.1781456715e-18	7.70270586409e-21	-9.27087486937e-20	1.0	1419763603.57	4816097.43636	-8139273.58338	4771248.43674	759238971.039	-13732828.1266	-8063478.44293	-13732827.2131	801672515.223
