2	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p
415	nan	nan	1	1	32.0	32.0	32.0	1.003	-3.01093742969e-20	-1.33990024344e-19	3.47266964762e-20	1.0	-1.20751494948e-18	1.36187016051e-20	-9.24060005895e-20	1.0	712684618.329	5006860.84729	11145553.1878	4991884.83888	113829519.562	-12408339.637	11112219.6772	-12408346.8363	134024306.637
416	nan	nan	1	1	32.0	32.0	32.0	1.0032	3.3490888641e-20	-3.94962860626e-18	4.5035228065e-20	1.0	-1.31803289676e-18	3.37373884636e-20	2.35051642863e-20	1.0	736045837.208	5297424.37636	11335069.6039	5280524.57792	133660000.714	-12814515.5728	11298916.6915	-12814521.072	154011938.944
417	nan	nan	1	1	32.0	32.0	32.0	1.0034	-1.16043513774e-19	-4.31470311525e-18	6.11286472677e-20	1.0	1.09580338058e-18	3.6345488935e-20	2.34985468414e-20	1.0	759359256.609	5586261.40021	11518345.451	5567330.74468	153520677.88	-13215707.9666	11479319.6096	-13215714.6741	174019577.64
418	nan	nan	1	1	32.0	32.0	32.0	1.0036	-3.64952086258e-20	-1.06533583707e-17	6.01316878344e-20	1.0	9.18493080373e-20	4.12647320378e-20	6.41495108647e-20	1.0	782626413.19	5873172.98914	11695766.6365	5852102.11436	173410785.599	-13612038.94	11653817.2165	-13612044.1168	194046520.669
419	nan	nan	1	1	32.0	32.0	32.0	1.0038	3.5754054797e-20	3.08351094792e-18	6.20832136946e-20	1.0	-4.14171814247e-19	2.81142146595e-20	7.17198678308e-20	1.0	805848675.209	6158158.17665	11867669.8955	6134842.83435	193329652.393	-14003572.217	11822747.8149	-14003578.3475	214092142.791
420	nan	nan	1	1	32.0	32.0	32.0	1.004	-2.73234299939e-20	-2.52535263162e-18	5.44537133147e-20	1.0	1.68165818532e-21	1.70424021604e-20	3.77856103814e-21	1.0	829027411.269	6441001.0962	12034419.8084	6415335.51776	213276612.846	-14390393.5358	11986478.668	-14390398.2865	234155808.341
421	nan	nan	1	1	32.0	32.0	32.0	1.0042	2.22941718695e-20	3.07669497967e-18	1.17757432003e-20	1.0	3.43834992401e-19	2.99439381744e-22	-4.40457132572e-20	1.0	852163893.811	6721665.02024	12196322.0903	6693548.27633	233251062.937	-14772584.8273	12145316.4279	-14772590.3068	254236911.015
422	nan	nan	1	1	32.0	32.0	32.0	1.0044	3.59261083644e-20	-2.58603129264e-18	-1.958060587e-20	1.0	-2.82398633945e-19	2.52472066563e-20	-3.057259544e-21	1.0	875259344.118	6999936.9122	12353703.3184	6969267.28332	253252421.138	-15150222.4159	12299590.119	-15150226.6713	274334875.655
423	nan	nan	1	1	32.0	32.0	32.0	1.0046	-4.36288142285e-20	-4.41091414666e-18	-7.34370947825e-21	1.0	-1.97362812613e-19	4.62972988846e-21	1.70200682839e-20	1.0	898314939.362	7275767.63486	12506830.5444	7242447.91429	273280127.955	-15523409.4032	12449567.3566	-15523414.2084	294449138.144
424	nan	nan	1	1	32.0	32.0	32.0	1.0048	-4.93529040674e-20	-1.65540347268e-18	-5.97844787723e-21	1.0	2.60814431195e-18	-1.17728480682e-20	1.26009385794e-19	1.0	921331772.239	7548959.01687	12655997.0302	7512891.90738	293333651.561	-15892207.9308	12595543.5374	-15892211.7004	314579198.503
425	nan	nan	1	1	32.0	32.0	32.0	1.005	3.31467815062e-20	-3.36195648571e-18	6.23528745742e-21	1.0	3.65540625264e-19	-2.10277583517e-20	1.5580774018e-19	1.0	944310932.987	7819459.20914	12801444.2997	7780551.58807	313412455.723	-16256719.8254	12737760.4409	-16256724.0477	334724549.78
426	nan	nan	1	1	32.0	32.0	32.0	1.0052	-1.196434038e-20	-2.76476517067e-18	-9.60356691174e-22	1.0	-1.05862864308e-18	-2.68122323753e-20	-3.95326158351e-20	1.0	967253418.472	8087088.49562	12943442.9167	8045247.78624	333516038.227	-16616989.8356	12876490.3746	-16616993.2567	354884756.422
427	nan	nan	1	1	32.0	32.0	32.0	1.0054	-5.62946037679e-20	-5.88142951754e-18	1.7135046389e-21	1.0	-9.33289066785e-19	-2.29927258968e-20	2.94013076926e-20	1.0	990160259.622	8351799.25988	13082211.6379	8306936.70811	353643878.173	-16973124.8765	13011952.1354	-16973128.7216	375059352.682
428	nan	nan	1	1	32.0	32.0	32.0	1.0056	-1.39614852509e-19	2.80346564281e-18	1.95752291961e-21	1.0	6.44945733931e-18	-1.13786965063e-20	4.39993911429e-20	1.0	1013032389.63	8613435.90129	13217993.3075	8565463.84595	373795492.987	-17325167.7109	13144389.9861	-17325171.0075	395247946.452
429	nan	nan	1	1	32.0	32.0	32.0	1.0058	6.08804930839e-21	-7.96493866189e-19	1.56105525201e-20	1.0	3.54170200564e-18	9.86412880469e-22	4.13755742399e-20	1.0	1035870789.93	8871963.18041	13350976.0182	8820797.4002	393970371.876	-17673229.9311	13273991.9747	-17673233.6469	415450108.595
430	nan	nan	1	1	32.0	32.0	32.0	1.006	-7.37183361907e-21	4.14480683488e-18	2.74814214908e-20	1.0	1.3032845146e-17	1.23990237919e-20	-2.93152809089e-21	1.0	1058676333.68	9127255.18982	13481367.1667	9072812.96591	414168043.406	-18017349.4265	13400966.6715	-18017352.799	435665493.032
431	nan	nan	1	1	32.0	32.0	32.0	1.0062	5.76908846419e-20	3.37249807544e-18	-7.01366441384e-21	1.0	-3.79728303054e-18	2.43967615891e-20	1.98754957584e-20	1.0	1081449940.04	9379293.17766	13609319.302	9321494.81662	434388007.788	-18357637.5831	13525466.591	-18357641.3285	455893717.668
432	nan	nan	1	1	32.0	32.0	32.0	1.0064	1.06024702195e-19	1.60901518393e-19	7.15759384042e-21	1.0	-8.97451828637e-19	2.54902943589e-20	3.8480442096e-20	1.0	1104192409.6	9627979.87264	13735001.865	9566747.50125	454629809.065	-18694130.8969	13647662.176	-18694134.4249	476134488.773
433	nan	nan	1	1	32.0	32.0	32.0	1.0066	-1.71656520717e-20	3.40081412217e-18	9.3504496443e-21	1.0	-6.51026245556e-19	2.71230971892e-20	1.72609432783e-19	1.0	1126904581.02	9873311.12408	13858531.4941	9808569.53885	474892969.898	-19026942.3179	13767670.1168	-19026946.1519	496387476.803
434	nan	nan	1	1	32.0	32.0	32.0	1.0068	3.19754937588e-20	5.52750705757e-18	-5.09129667026e-21	1.0	4.34880105107e-18	1.84284466743e-20	-6.27532299907e-20	1.0	1149587171.11	10115212.0307	13980040.2526	10046888.1272	495177061.104	-19356110.1078	13885623.3848	-19356113.8244	516652438.374
435	nan	nan	1	1	32.0	32.0	32.0	1.007	8.18247061937e-20	-4.04725411652e-19	-1.31794686998e-20	1.0	-4.83348370528e-18	1.55052937872e-20	1.45418351687e-20	1.0	1172240928.4	10353685.6211	14099610.3877	10281708.6787	515481642.757	-19681747.0806	14001604.4361	-19681751.0573	536929090.084
436	nan	nan	1	1	32.0	32.0	32.0	1.0072	8.17188270753e-20	6.01793003504e-18	-1.15598490604e-20	1.0	1.05700550792e-18	1.72684292628e-20	-6.28127869948e-20	1.0	1194866485.5	10588671.1795	14217338.1482	10512972.8041	535806321.492	-20003890.6651	14115710.4056	-20003894.6094	557217229.492
437	nan	nan	1	1	32.0	32.0	32.0	1.0074	-2.62050818057e-21	-1.13424329082e-18	7.97402110501e-22	1.0	5.27927553242e-18	-2.56219194738e-21	-4.59912420579e-21	1.0	1217464505.33	10820177.5126	14333272.5711	10740691.4408	556150699.261	-20322649.6887	14227990.7473	-20322653.8461	577516611.007
438	nan	nan	1	1	32.0	32.0	32.0	1.0076	6.83582058214e-21	-3.24397075186e-19	1.21148872515e-20	1.0	-3.99270693179e-18	-1.324729751e-21	-4.28380295629e-20	1.0	1240035548.7	11048160.4819	14447475.5524	10964822.9108	576514419.756	-20638059.7567	14338508.2722	-20638063.9247	597827061.119
439	nan	nan	1	1	32.0	32.0	32.0	1.0078	-9.17376386546e-20	-2.95245782834e-18	8.06997405607e-21	1.0	-5.19477282899e-18	-9.53573810151e-21	-4.48662764249e-21	1.0	1262580209.4	11272639.233	14559966.3885	11185388.2337	596897128.913	-20950225.7555	14447282.924	-20950230.0659	618148355.991
440	nan	nan	1	1	32.0	32.0	32.0	1.008	5.81938104543e-20	2.97413740501e-18	8.27428766737e-21	1.0	-2.98188891453e-18	-5.11611208864e-21	-8.12986193242e-20	1.0	1285098995.53	11493585.723	14670778.2408	11402361.8993	617298505.432	-21259182.6742	14554348.8348	-21259187.0042	638480336.154
441	nan	nan	1	1	32.0	32.0	32.0	1.0082	-3.14394807219e-20	5.03594174367e-19	6.14181604821e-21	1.0	1.65961547636e-18	-3.19291716445e-22	4.54618464659e-21	1.0	1307592448.88	11711024.8049	14779906.2656	11615770.4382	637718229.173	-21565033.4986	14659702.0494	-21565037.9123	658822793.549
442	nan	nan	1	1	32.0	32.0	32.0	1.0084	-3.75870870344e-21	-4.93965378447e-18	-5.09212385088e-21	1.0	-1.25177879027e-17	1.33308427519e-20	1.23516263428e-19	1.0	1330061035.58	11924934.5843	14887360.7579	11825594.581	658156000.749	-21867817.1852	14763353.9086	-21867821.6514	679175585.081
443	nan	nan	1	1	32.0	32.0	32.0	1.0086	-7.775497758e-20	-2.66717791752e-18	-1.95553768614e-20	1.0	8.36700716941e-18	1.75610444045e-20	-8.19090786162e-20	1.0	1352505250.99	12135335.4779	14993120.0735	12031856.3347	678611522.915	-22167642.1712	14865283.8794	-22167646.7214	699538523.196
444	nan	nan	1	1	32.0	32.0	32.0	1.0088	4.49390683188e-20	1.20871704971e-18	-3.04286660134e-20	1.0	-5.66707558797e-18	3.07835264962e-20	7.66151226959e-20	1.0	1374925519.22	12342202.7686	15097181.2521	12234533.737	699084514.749	-22464559.5922	14965490.0943	-22464564.2686	719911484.353
445	nan	nan	1	1	32.0	32.0	32.0	1.009	9.91293246084e-20	-4.44971470765e-18	-4.47893486279e-20	1.0	-6.08750585073e-18	3.72148557588e-21	3.57557091582e-20	1.0	1397322289.02	12545549.2085	15199515.1544	12433641.1056	719574699.882	-22758688.7844	15063944.696	-22758693.5759	740294303.614
446	nan	nan	1	1	32.0	32.0	32.0	1.0092	-8.69035951548e-20	6.32936270849e-18	-1.95206352756e-20	1.0	1.25278348384e-17	-2.58378136137e-20	2.7596399596e-20	1.0	1419695941.43	12745348.185	15300112.6606	12629154.6827	740081813.356	-23050092.1017	15160639.6696	-23050097.0807	760686880.912
447	nan	nan	1	1	32.0	32.0	32.0	1.0094	-3.18993931425e-20	1.34500312064e-18	4.21862112402e-23	1.0	4.37038146946e-18	-1.25566016986e-20	3.39689990351e-20	1.0	1442046880.64	12941608.9134	15398940.5903	12821085.2152	760605593.144	-23338892.2469	15255543.2536	-23338897.347	781089078.679
448	nan	nan	1	1	32.0	32.0	32.0	1.0096	7.89792048866e-20	4.80157583354e-18	1.87315049713e-20	1.0	9.38621941553e-18	-8.9418224217e-22	1.73865092953e-20	1.0	1464375448.02	13134306.4328	15495984.8314	13009410.644	781145784.729	-23625150.4549	15348642.4435	-23625155.7576	801500822.793
449	nan	nan	1	1	32.0	32.0	32.0	1.0098	1.87670737376e-20	-1.96928956382e-18	3.85879755756e-20	1.0	5.92244857694e-18	9.31901678102e-21	1.23738775012e-19	1.0	1486682008.19	13323449.2037	15591208.3498	13194140.926	801702138.27	-23908979.0874	15439901.756	-23908984.4831	821922000.659
450	nan	nan	1	1	32.0	32.0	32.0	1.01	-1.2912289362e-19	2.83181146804e-19	4.66447147419e-20	1.0	2.98047650364e-18	3.06056826645e-20	1.60930469714e-19	1.0	1508966868.95	13509014.8356	15684592.5548	13375256.5967	822274411.469	-24190425.4735	15529303.7186	-24190431.0538	842352556.924
451	nan	nan	1	1	32.0	32.0	32.0	1.0102	-6.2865726554e-22	-8.20010611003e-19	1.66470098276e-20	1.0	1.01555172375e-17	7.02938084548e-21	1.56550961961e-19	1.0	1531230361.1	13691010.8293	15776097.7183	13552766.6413	842862370.16	-24469581.7088	15616810.2815	-24469587.3403	862792395.564
452	nan	nan	1	1	32.0	32.0	32.0	1.0104	-4.86282938508e-20	-4.48070006622e-18	-2.81572280513e-21	1.0	-1.16563760748e-17	-2.01765895014e-20	-2.10196106227e-19	1.0	1553472763.27	13869415.9438	15865702.6394	13726652.7726	863465786.747	-24746475.4651	15702401.3722	-24746481.251	883241473.657
453	nan	nan	1	1	32.0	32.0	32.0	1.0106	-8.44981539335e-20	-2.59318640494e-18	-3.15900275934e-20	1.0	-1.05794745984e-17	-3.11582393136e-20	-7.20131033579e-20	1.0	1575694375.26	14044236.179	15953366.5092	13896922.4822	884084442.165	-25021178.5773	15786037.9804	-25021184.3751	903699709.48
454	nan	nan	1	1	32.0	32.0	32.0	1.0108	3.02748104194e-21	-1.60353924827e-19	-1.63103473183e-20	1.0	-1.1104471244e-17	3.03790351766e-20	4.42624345777e-21	1.0	1597895447.07	14215452.3891	16039066.6555	14063559.5842	904718121.339	-25293705.1122	15867698.5789	-25293711.0355	924167073.845
455	nan	nan	1	1	32.0	32.0	32.0	1.011	1.53415533849e-19	-1.41612328252e-18	-1.96025261563e-20	1.0	-1.61839590838e-17	5.84518908054e-20	-1.39902711362e-19	1.0	1620076247.35	14383071.6861	16122761.9421	14226572.6657	925366616.486	-25564117.0878	15947343.945	-25564122.9943	944643502.64
456	nan	nan	1	1	32.0	32.0	32.0	1.0112	1.79167320679e-19	1.7921165756e-18	-4.25187378465e-20	1.0	-8.90360502304e-18	4.29306737915e-20	1.1299990271e-19	1.0	1642236996.96	14547079.147	16204429.3442	14385949.7308	946029721.47	-25832426.3448	16024952.2037	-25832432.3561	965128983.924
457	nan	nan	1	1	32.0	32.0	32.0	1.0114	2.15397831509e-21	3.08362840756e-18	3.48937869599e-20	1.0	-9.91277033344e-18	2.37864056946e-20	-2.01821729705e-19	1.0	1664377934.47	14707484.2443	16284029.5864	14541701.6948	966707238.122	-26098695.7444	16100486.0764	-26098701.7242	985623471.615
458	nan	nan	1	1	32.0	32.0	32.0	1.0116	1.960748924e-20	1.87717555799e-18	6.9759449779e-20	1.0	-3.67675330271e-18	4.33756969611e-20	1.1318891348e-19	1.0	1686499257.16	14864277.4436	16361542.8527	14693821.8874	987398968.772	-26362943.3816	16173926.8587	-26362949.4576	1006126966.33
459	nan	nan	1	1	32.0	32.0	32.0	1.0118	-1.57051819822e-19	-8.41738991334e-20	2.93979989701e-21	1.0	1.28401095817e-18	6.64920863595e-20	2.24633303048e-19	1.0	1708601182.41	15017473.5021	16436935.4735	14842326.4355	1008104724.63	-26625237.2006	16245242.9065	-26625243.2488	1026639432.51
460	nan	nan	1	1	32.0	32.0	32.0	1.012	6.86874237052e-20	-3.28149166445e-19	-3.32890565716e-20	1.0	1.30801573955e-17	-2.60446087668e-20	2.86775246566e-19	1.0	1730683895.03	15167072.9884	16510194.156	14987218.6448	1028824315.14	-26885600.3591	16314421.9452	-26885606.5114	1047160875.09
461	nan	nan	1	1	32.0	32.0	32.0	1.0122	-1.13282384889e-19	-2.45229934864e-18	1.71011319839e-20	1.0	7.37400248664e-18	-1.03141150579e-19	-1.14586021535e-19	1.0	1752747601.6	15313101.1566	16581292.9241	15128525.0003	1049557560.15	-27144101.6863	16381440.0054	-27144107.8306	1067691260.85
462	nan	nan	1	1	32.0	32.0	32.0	1.0124	-1.45876609746e-19	3.09782778996e-18	6.90431113686e-20	1.0	2.2383724097e-17	1.66711635015e-19	-2.31567558123e-19	1.0	1774792482.95	15455572.6562	16650225.072	15266262.6974	1070304277.33	-27400764.633	16446291.2915	-27400770.8956	1088230590.75
463	nan	nan	1	1	32.0	32.0	32.0	1.0126	8.84074095084e-20	-3.16092181836e-19	8.77456650184e-20	1.0	-6.50521634364e-18	-8.26452693614e-20	6.35936454931e-20	1.0	1796818740.53	15594525.5266	16716970.0514	15400470.824	1091064296.95	-27655654.5482	16508957.2588	-27655660.8207	1108778827.2
464	nan	nan	1	1	32.0	32.0	32.0	1.0128	-5.47808632469e-20	-1.51889881927e-18	-2.71530307877e-20	1.0	1.1230531915e-17	3.02516493623e-20	-3.86723479981e-20	1.0	1818826553.55	15729989.2047	16781524.0678	15531181.132	1111837445.01	-27908790.6083	16569434.9607	-27908797.0002	1129335964.87
465	nan	nan	1	1	32.0	32.0	32.0	1.013	3.26703254734e-20	-1.13778362384e-18	-3.51204344478e-20	1.0	-8.1465875244e-19	2.48915189929e-20	-1.37216028733e-19	1.0	1840816119.34	15862014.9429	16843868.1932	15658445.7081	1132623558.03	-28160229.5574	16627707.508	-28160235.9632	1149901964.77
466	nan	nan	1	1	32.0	32.0	32.0	1.0132	-9.10543874686e-20	1.77246276424e-18	-4.884336081e-20	1.0	1.71358735696e-19	1.11007638205e-20	-5.26219218482e-20	1.0	1862787614.49	15990647.096	16903998.757	15782310.9535	1153422463.59	-28409981.789	16683772.0535	-28409988.3007	1170476822.53
467	nan	nan	1	1	32.0	32.0	32.0	1.0134	-4.40788004817e-20	-1.10802828285e-18	-3.95872097556e-20	1.0	-1.82096367228e-18	2.74954835613e-21	-1.74640988367e-19	1.0	1884741230.3	16115950.2753	16961896.9259	15902842.0726	1174233997.61	-28658093.2627	16737611.8511	-28658099.7837	1191060505.78
468	nan	nan	1	1	32.0	32.0	32.0	1.0136	2.16580699785e-20	2.44498376331e-18	4.19215134442e-21	1.0	9.3224909396e-20	-1.46344793973e-20	-4.00567174712e-19	1.0	1906677136.73	16237982.8706	17017558.4428	16020099.2116	1195057986.6	-28904566.6955	16789223.4647	-28904573.303	1211653017.11
469	nan	nan	1	1	32.0	32.0	32.0	1.0138	1.40604987702e-19	-7.58269850082e-19	4.35891095591e-20	1.0	-2.20502114915e-17	-6.61413617797e-21	2.36044259598e-20	1.0	1928595515.41	16356821.5551	17070963.5414	16134159.3875	1215894266.5	-29149440.957	16838589.2803	-29149447.5676	1232254333.18
470	nan	nan	1	1	32.0	32.0	32.0	1.014	-2.00161578216e-19	-7.50127084132e-19	5.61771441209e-20	1.0	3.01683622008e-17	3.22236479426e-20	-1.07487157518e-19	1.0	1950496525.87	16472536.2877	17122105.5318	16245094.0227	1236742665.84	-29392716.2142	16885703.4586	-29392722.8937	1252864464.03
471	nan	nan	1	1	32.0	32.0	32.0	1.0142	1.85535784215e-19	-1.31074378121e-18	5.87678737994e-20	1.0	-1.61217005078e-17	7.62495088651e-20	-1.44005527201e-19	1.0	1972380337.17	16585214.2051	17170961.4962	16352990.352	1257603023.52	-29634429.6756	16930545.3246	-29634436.3544	1273483395.24
472	nan	nan	1	1	32.0	32.0	32.0	1.0144	2.58680057061e-19	5.71343575258e-19	6.0660463041e-20	1.0	-3.31070768368e-19	2.25026213839e-20	-1.654493574e-19	1.0	1994247097.35	16694935.8009	17217521.0991	16457930.0331	1278475170.82	-29874583.648	16973105.439	-29874590.3773	1294111144.83
473	nan	nan	1	1	32.0	32.0	32.0	1.0146	-2.63109609241e-20	-1.89188448364e-18	3.9112408084e-20	1.0	-1.55125316175e-18	8.23143971164e-20	1.29903752118e-19	1.0	2016096964.08	16801798.1898	17261759.0946	16560010.034	1299358947.41	-30113216.3592	17013360.8771	-30113223.0801	1314747708.74
474	nan	nan	1	1	32.0	32.0	32.0	1.0148	9.6187663555e-20	1.81689228931e-18	4.06112593539e-20	1.0	-3.29103567435e-18	2.60330282383e-20	-8.90608821924e-20	1.0	2037930076.58	16905890.1006	17303664.6475	16659319.9665	1320254183.55	-30350331.9119	17051301.702	-30350338.6615	1335393114.31
475	nan	nan	1	1	32.0	32.0	32.0	1.015	-7.24473731795e-20	3.63805944802e-18	4.15691345032e-20	1.0	-7.96526622541e-18	-2.41272041069e-20	1.32051112988e-19	1.0	2059746584.07	17007314.1634	17343214.8304	16755962.1195	1341160717.64	-30585967.3307	17086907.324	-30585974.0676	1356047367.06
476	nan	nan	1	1	32.0	32.0	32.0	1.0152	1.39962268366e-19	-1.4048306128e-18	2.55698070952e-20	1.0	1.46108650452e-17	-6.18201702598e-20	1.08473156808e-19	1.0	2081546618.77	17106161.4334	17380403.0095	16850028.2164	1362078380.74	-30820127.0898	17120171.9424	-30820133.8448	1376710500.11
477	nan	nan	1	1	32.0	32.0	32.0	1.0154	-1.87371297994e-19	5.127778644e-18	1.68463603553e-20	1.0	9.15121492196e-18	-3.02119446929e-20	6.61413617797e-20	1.0	2103330322.08	17202534.4026	17415211.2151	16941620.2806	1383007014.41	-31052848.98	17151079.9019	-31052855.736	1397382523.43
478	nan	nan	1	1	32.0	32.0	32.0	1.0156	9.85039760653e-20	-5.47461216612e-20	1.31538261008e-20	1.0	-2.20817949016e-17	8.55635625625e-21	-6.24786060274e-20	1.0	2125097819.02	17296522.014	17447636.79	17030827.7654	1403946455.19	-31284142.8794	17179629.3071	-31284149.6603	1418063471.45
479	nan	nan	1	1	32.0	32.0	32.0	1.0158	2.25423260533e-20	-5.75466243431e-19	2.08681124935e-20	1.0	-1.1630821157e-19	-4.16204197012e-20	-1.56687860352e-19	1.0	2146849243.26	17388223.3132	17477664.3728	17117749.1765	1424896550.72	-31514052.8716	17205807.1149	-31514059.6792	1438753355.66
480	nan	nan	1	1	32.0	32.0	32.0	1.016	2.88636402944e-20	4.42210755471e-19	2.65872392487e-20	1.0	-1.18812583592e-17	-7.35131953988e-20	2.9504539833e-19	1.0	2168584713.44	17477722.2545	17505293.2331	17202468.8738	1445857144.4	-31742597.521	17229613.3078	-31742604.3636	1459452209.65
481	nan	nan	1	1	32.0	32.0	32.0	1.0162	-8.29281651309e-20	3.08703804605e-18	4.17626947666e-20	1.0	9.41798066951e-18	3.54033302173e-22	1.13178160132e-19	1.0	2190304356.73	17565111.2744	17530510.8878	17285078.7484	1466828090.83	-31969827.8127	17251037.7196	-31969834.7075	1480160044.38
482	nan	nan	1	1	32.0	32.0	32.0	1.0164	1.31488630171e-20	2.81532575844e-19	5.75535726602e-20	1.0	1.27779585392e-17	6.08110099124e-20	-2.66894787724e-19	1.0	2212008287.66	17650466.3403	17553321.488	17365655.1256	1487809240.26	-32195769.4601	17270085.1167	-32195776.3986	1500876890.41
483	nan	nan	1	1	32.0	32.0	32.0	1.0166	2.66206573454e-19	4.48792466169e-18	8.00016001237e-20	1.0	-1.22844394247e-17	1.26330331872e-19	6.84574674949e-20	1.0	2233696628.37	17733870.6283	17573719.5396	17444280.6966	1508800453.34	-32420477.4581	17286752.2454	-32420484.4751	1521602757.71
484	nan	nan	1	1	32.0	32.0	32.0	1.0168	3.28255045563e-19	2.41135721705e-18	1.63947197408e-20	1.0	1.34367384139e-17	1.13780347618e-19	2.45606467479e-19	1.0	2255369490.79	17815390.1742	17591717.4238	17521021.8584	1529801584.36	-32643980.8475	17301051.9309	-32643987.9126	1542337675.17
485	nan	nan	1	1	32.0	32.0	32.0	1.017	-2.26491977884e-19	-2.47114583172e-18	-1.77959636985e-20	1.0	-3.05216344968e-17	-2.13746779006e-19	2.98909986152e-19	1.0	2277026992.29	17895097.1889	17607318.2733	17595950.457	1550812496.87	-32866333.8932	17312989.4182	-32866341.0537	1563081654.71
486	nan	nan	1	1	32.0	32.0	32.0	1.0172	2.73300474388e-20	3.19093193098e-20	-2.75666210939e-20	1.0	-6.88206659582e-18	1.36871921598e-19	3.88510190104e-20	1.0	2298669241.94	17973046.4328	17620542.8955	17669121.6607	1571833046.72	-33087563.4245	17322585.7646	-33087570.6211	1583834726.2
487	nan	nan	1	1	32.0	32.0	32.0	1.0174	-1.50536945317e-19	-9.11394216356e-19	-3.96202969801e-20	1.0	5.18875509003e-18	1.78680938479e-19	1.84461276599e-19	1.0	2320296351.91	18049297.8451	17631403.1141	17740595.2059	1592863099.59	-33307717.6232	17329854.7632	-33307724.9163	1604596904.53
488	nan	nan	1	1	32.0	32.0	32.0	1.0176	-5.0408386529e-20	-1.62682603688e-18	-1.04969219733e-20	1.0	-5.75044050446e-18	-5.13215939252e-20	-8.10306128057e-20	1.0	2341908428.66	18123894.1928	17639928.9431	17810414.3338	1613902513.12	-33526817.3125	17334826.4684	-33526824.6178	1625368220.09
489	nan	nan	1	1	32.0	32.0	32.0	1.0178	-7.85920843599e-20	-2.87271885806e-18	9.05762770746e-21	1.0	4.33160737825e-18	-1.96544730987e-19	2.98632053466e-19	1.0	2363505580.38	18196883.2416	17646142.5648	17878626.7754	1634951155.65	-33744902.8476	17337524.8499	-33744910.2458	1646148689.19
490	nan	nan	1	1	32.0	32.0	32.0	1.018	-1.81361003663e-19	2.29809964757e-18	3.29763823e-20	1.0	1.80750378935e-17	-6.8119977805e-20	-1.04158582733e-20	1.0	2385087912.31	18268297.0772	17650084.9633	17945265.1545	1656008887.32	-33961988.5664	17337990.6805	-33961995.9532	1666938340.99
491	nan	nan	1	1	32.0	32.0	32.0	1.0182	-1.15209715716e-19	-7.16722222275e-19	-1.40719965808e-20	1.0	-4.14311508509e-17	5.80879313359e-20	4.09990416251e-19	1.0	2406655530.67	18338173.7103	17651789.9996	18010367.5956	1677075579.75	-34178106.8624	17336259.3723	-34178114.3405	1687737191.12
492	nan	nan	1	1	32.0	32.0	32.0	1.0184	1.25413815753e-19	-4.63463341513e-18	-4.72948787033e-20	1.0	3.36004073541e-19	1.04208213569e-19	3.02860600758e-19	1.0	2428208540.91	18406537.3628	17651310.0283	18073958.8979	1698151096.64	-34393264.9596	17332382.7867	-34393272.406	1708545265.56
493	nan	nan	1	1	32.0	32.0	32.0	1.0186	1.54626526266e-19	4.18384645107e-18	-1.00072310507e-20	1.0	-1.40712918229e-17	8.06699620586e-20	-2.17932312906e-19	1.0	2449747049.58	18473418.7317	17648690.2338	18136069.9942	1719235314.41	-34607486.008	17326407.3983	-34607493.5484	1729362575.83
494	nan	nan	1	1	32.0	32.0	32.0	1.0188	4.535927607e-20	1.79897224852e-18	2.61918469159e-20	1.0	9.17430980466e-18	-9.31405369735e-21	4.69329044673e-19	1.0	2471271164.06	18538835.6676	17643993.5791	18196719.3423	1740328103.15	-34820768.3626	17318395.3971	-34820775.86	1750189140.46
495	nan	nan	1	1	32.0	32.0	32.0	1.019	2.49146800501e-21	2.2856059116e-18	8.12473341262e-20	1.0	-1.16102442121e-17	-5.18609156846e-20	-1.43320621653e-19	1.0	2492780993.42	18602812.4918	17637275.7059	18255931.6154	1761429347.54	-35033124.633	17308403.4466	-35033132.2363	1771024961.31
496	nan	nan	1	1	32.0	32.0	32.0	1.0192	1.3538961394e-19	3.11653861541e-18	5.65361405068e-20	1.0	1.03908542577e-17	-9.19957190057e-20	8.10041430261e-20	1.0	2514276649.12	18665361.1494	17628609.085	18313719.4048	1782538927.24	-35244544.8659	17296502.9656	-35244552.4228	1791870044.26
497	nan	nan	1	1	32.0	32.0	32.0	1.0194	2.04465812533e-19	4.73249219032e-18	1.60621931346e-20	1.0	-1.42602496533e-17	-7.10978280102e-20	6.78420451191e-20	1.0	2535758245.36	18726499.8539	17618058.483	18370101.3991	1803656736.5	-35455035.004	17282759.4729	-35455042.6768	1812724377.82
498	nan	nan	1	1	32.0	32.0	32.0	1.0196	-9.86892645225e-20	-1.0724787071e-17	-1.8776999905e-20	1.0	-6.29623412496e-19	-6.56549795796e-20	1.04383575859e-19	1.0	2557225900.27	18786234.7062	17605703.6314	18425084.4022	1824782663.08	-35664583.7688	17267251.3933	-35664591.3815	1833587954.45
499	nan	nan	1	1	32.0	32.0	32.0	1.0198	-3.17607576718e-19	3.78157859302e-18	-6.69470356964e-20	1.0	-1.12390915799e-17	2.14173604202e-20	-5.93234082988e-19	1.0	2578679735.75	18844578.1888	17591615.0986	18478681.4953	1845916606.7	-35873198.523	17250049.8251	-35873206.2412	1854460751.06
